object,filter,telescope,file,x,y,flux,fwhm_x_pix,fwhm_y_pix,fwhm_avg_pix,fwhm_avg_arcsec
ASAS14jz,V,dup,ASAS14jz_V_comb_dup.fits,1012.3075832739237,342.1244379453977,236057.83056640625,6.100230169503993,5.940843701559773,6.020536935531883,1.384723495172333
ASAS14jz,V,dup,ASAS14jz_V_comb_dup.fits,955.1784268647822,363.37746723162365,219468.89306640625,6.233685302815174,5.810704844325762,6.022195073570468,1.3851048669212076
ASAS14jz,V,dup,ASAS14jz_V_comb_dup.fits,1735.4793842155102,1658.7012622727407,218199.3525390625,5.976305728071877,5.816062801520706,5.896184264796291,1.356122380903147
ASAS14jz,V,dup,ASAS14jz_V_comb_dup.fits,769.9283276871267,1390.4289895837624,204330.068359375,5.524206996869458,6.080606345607458,5.802406671238458,1.3345535343848454
ASAS14jz,V,dup,ASAS14jz_V_comb_dup.fits,675.5821863521976,2212.9181601075093,179700.16845703125,5.624599857647175,5.906017680559178,5.765308769103177,1.3260210168937308
ASAS14jz,V,dup,ASAS14jz_V_comb_dup.fits,1333.1240646347792,1420.8401030639131,178059.93701171875,6.177491686622611,5.601071077617793,5.889281382120203,1.3545347178876466
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1788.393789500381,398.02080081120596,1073006.2368164062,5.546174340141292,5.360846969603613,5.453510654872453,1.2543074506206642
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,641.2203162082757,1683.1250781931997,1028757.6650390625,6.9341127380681264,6.988359303532196,6.961236020800161,1.6010842847840372
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1273.0893585670287,1472.171918490845,986854.724609375,4.1102332252027765,4.194856619490779,4.152544922346777,0.9550853321397589
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1527.2515439151812,968.3205771058779,978740.4399414062,5.627305629153748,5.602207527651873,5.614756578402811,1.2913940130326464
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,67.84290569262888,177.63899341051263,936232.302734375,4.34724800413983,4.076705304932635,4.211976654536233,0.9687546305433337
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,788.0765822574049,1448.5994041289703,933044.6083984375,6.80982003295218,6.779715368365674,6.794767700658927,1.5627965711515532
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,228.85931201182564,626.1795699468686,913033.3173828125,6.750394420246088,6.710943069497754,6.73066874487192,1.5480538113205418
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1294.5940266832147,1865.2603274452117,910258.6240234375,4.087795447245293,3.9610088728000097,4.024402160022651,0.9256124968052099
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,910.0736880047735,1067.124485060364,876934.0375976562,4.679729886912148,4.490980295276412,4.58535509109428,1.0546316709516845
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,508.4486059399125,438.5575469498326,872845.95703125,3.8218363138326428,3.9920708027514573,3.90695355829205,0.8985993184071716
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,612.9833728065613,1410.0890356881278,870924.6455078125,3.7771688956587313,3.978838655771019,3.878003775714875,0.8919408684144213
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,2056.8566929732374,1005.1845504893969,830982.91796875,3.911503308212809,3.810735959635168,3.8611196339239884,0.8880575158025173
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,773.6847731090546,885.8852717024361,757423.8203125,3.6845929180498658,3.5823427009363784,3.633467809493122,0.8356975961834181
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,215.8274486869466,821.9411398004297,749973.896484375,3.5353551527716625,3.5986724088924307,3.5670137808320463,0.8204131695913707
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1893.6804488893092,1919.279748075567,683124.9873046875,3.8823448698699026,3.745046737889589,3.813695803879746,0.8771500348923416
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1354.707850783151,903.8062299780433,677188.5434570312,3.571167265630054,3.649804406137868,3.610485835883961,0.830411742253311
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,2004.3314946517378,553.7597844424163,635304.3208007812,3.8872038015443477,3.7203575745925925,3.8037806880684704,0.8748695582557482
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1920.1647025502075,1737.690256114792,608532.2197265625,3.8741257008327388,3.743319264081619,3.8087224824571786,0.8760061709651511
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,420.40658312432714,157.3967761696169,585990.9157714844,3.5766847512733055,3.4702767267325703,3.523480739002938,0.8104005699706758
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,2023.6582814619915,1211.8745441137733,576245.2622070312,3.6823629597721927,3.742245575123068,3.7123042674476303,0.853829981512955
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1415.573795346518,1949.5724611170515,540250.5883789062,3.7034707779763023,3.85879395694225,3.781132367459276,0.8696604445156335
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,1079.1978813251358,79.17957382453453,510026.49169921875,3.589525170266293,3.617382062389299,3.603453616327796,0.8287943317553931
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,868.9993291181622,748.8647187812794,470724.1142578125,3.4651436241248192,3.523174480195574,3.494159052160197,0.8036565819968453
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,775.2298574240345,1481.8204004818272,468660.537109375,3.590058908762661,3.5242909275873533,3.557174918175007,0.8181502311802517
ASAS14jz,V,swo,ASAS14jz_V_comb_swo.fits,2021.301606677564,1454.811748619983,463489.58740234375,3.695160855168661,3.683983689177193,3.689572272172927,0.8486016225997732
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,644.2028286923385,905.5993663786804,1132635.09375,4.768562843556384,4.872257462744114,4.820410153150249,1.1086943352245573
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,681.840678145568,2080.0506243082605,1097132.6416015625,5.200213978085863,5.254647363229014,5.227430670657439,1.202309054251211
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,2055.7127204071003,1686.1375856520774,997745.3627929688,5.8811203287091995,5.70608243097654,5.79360137984287,1.33252831736386
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,970.7556669755438,1890.8463960178808,977840.1333007812,5.24077841942506,5.107964614126345,5.174371516775702,1.1901054488584115
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1564.2814897586509,1915.1703374875124,957986.322265625,4.418632270084363,4.579257464228175,4.498944867156269,1.034757319445942
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,546.6036591363787,2000.3874941608744,561295.0288085938,4.018136822045097,3.9889149434903084,4.003525882767702,0.9208109530365716
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1564.9279915627626,774.9602420650284,560191.2900390625,4.180998480646971,3.921587094144413,4.051292787395692,0.9317973411010092
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1120.6173601775567,300.7862492160816,489307.1064453125,3.981215739280989,4.0073361438199075,3.9942759415504483,0.9186834665566032
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,2094.272420564958,182.19384398173304,412217.6474609375,3.857893148209433,4.235985375780487,4.04693926199496,0.9307960302588408
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1026.5418192000052,1821.493582599466,338319.4033203125,3.8644709930651193,4.1779284960195175,4.021199744542319,0.9248759412447334
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1459.7015482446573,670.2961539985382,336181.41650390625,3.872544232935998,4.152951919486166,4.012748076211082,0.9229320575285489
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,200.54226789592934,574.0153461025518,325485.20556640625,3.881484029274915,4.110174002276482,3.9958290157756986,0.9190406736284107
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1842.4706362655554,265.40827681580964,246458.89135742188,4.171944721022408,4.338131175075034,4.255037948048721,0.9786587280512059
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,366.4566268131889,1417.9735933334368,217986.22094726562,4.01333314510052,3.8111336601011,3.91223340260081,0.8998136825981864
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1317.152088102723,438.06650294284174,203500.92944335938,3.9395662838987975,4.028524072090451,3.9840451779946244,0.9163303909387637
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,454.46088759157425,1909.4737234518177,202213.10205078125,3.868837449299698,4.055909285909151,3.9623733676044246,0.9113458745490177
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,551.7644808035601,1716.9451412686492,198060.90893554688,3.8409220244624946,3.9265691167563865,3.883745570609441,0.8932614812401715
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1970.2527905165916,1238.7604128853902,196888.85498046875,4.153048732429246,4.374014364006471,4.263531548217859,0.9806122560901076
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1719.9102697060628,65.63727487920923,156965.58630371094,3.933413706967386,3.2849671685473454,3.6091904377573654,0.830113800684194
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,389.66450983489096,1332.8011976883727,144785.74536132812,3.956376206701769,3.78115286571768,3.8687645362097243,0.8898158433282366
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,868.4389683739633,123.10854825672887,144191.0772705078,3.9304761936057684,4.140151597848564,4.035313895727166,0.9281221960172481
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1159.6041302918234,1999.5998078014156,128901.18701171875,4.243607158330505,4.052999756376665,4.148303457353585,0.9541097951913246
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,1006.238727565863,1983.8777572421495,119195.38208007812,3.9441088944123237,4.291450970138048,4.117779932275186,0.9470893844232927
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,330.92732904536314,1654.9443843558806,85431.79479980469,3.796779020667614,3.9993997118503977,3.898089366259006,0.8965605542395714
ASAS14kd,V,swo,ASAS14kd_V_comb_swo.fits,378.0339622045352,1872.5576038879774,83449.75177001953,4.101742081000302,3.8320817427412006,3.9669119118707514,0.9123897397302728
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,1090.701179031776,1788.4532325322184,931235.162109375,5.7373738133318986,5.610538588612656,5.6739562009722775,1.3050099262236239
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,2181.331508247812,1028.8507669906705,843119.75390625,5.404531852053348,5.973649701851735,5.689090776952542,1.3084908786990845
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,2082.614094254498,2090.8182514198797,567938.509765625,5.49805768936306,5.820134723253169,5.6590962063081145,1.3015921274508664
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,1905.7616286443338,1578.704602053187,342714.98193359375,5.358340518024891,5.788891429264995,5.573615973644943,1.2819316739383368
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,1279.610067542569,1645.7392161856137,96491.056640625,5.792503794809822,5.492570851718807,5.642537323264315,1.2977835843507926
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,451.26086801932746,1230.456773674539,81213.98327636719,5.719144970376135,5.4774840799703215,5.598314525173228,1.2876123407898425
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,965.4685933458162,1599.34134288643,62363.00634765625,5.702020066570729,5.616635120695572,5.659327593633151,1.3016453465356248
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,2141.2306936161367,726.9123772361174,50014.32629394531,5.498568536976656,5.692067860284111,5.595318198630384,1.2869231856849883
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,242.86485126605317,268.4097214349973,45393.356201171875,5.345765750735062,6.010937208149405,5.678351479442233,1.3060208402717135
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,791.1535401547965,1948.419846608894,41812.65026855469,5.5744366446455915,5.811845920293044,5.693141282469318,1.3094224949679432
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,866.2676381604618,1397.8954959615437,22734.09521484375,5.6774475789114875,5.528288709342923,5.602868144127205,1.2886596731492572
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,452.7398643887479,2216.9524281754066,20308.33251953125,5.780263361959204,5.672810698324491,5.726537030141847,1.3171035169326248
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,1671.2786191333798,2184.8641937546367,16368.184753417969,5.672653033658708,5.606144392514226,5.639398713086467,1.2970617040098875
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,418.05546490155353,1546.1394809235896,14402.2109375,5.745133701833619,5.465389853332848,5.605261777583234,1.289210208844144
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,426.4773294651967,1142.4883240348072,13320.875793457031,5.529222021233055,5.64808634319294,5.588654182212998,1.2853904619089895
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,722.3332558417867,2277.021139869269,10968.358856201172,5.784699131440691,5.539804654153233,5.662251892796962,1.3023179353433014
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,393.5926726605219,1692.1418090747734,9128.84994482994,1.3506463295783562,1.6236368895999127,1.4871416095891345,0.34204257020550094
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,647.7633349905553,2260.060658223921,8186.770721435547,5.6766217850918474,5.759516494871631,5.71806913998174,1.3151559021958001
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,2277.817063794387,907.0999545534364,5737.661209106445,5.505157301194136,5.772897886865996,5.6390275940300665,1.2969763466269153
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,1328.0205932837646,1569.2811424004249,5571.402800798416,1.4120687018077938,1.3669323468775751,1.3895005243426843,0.3195851205988174
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,835.0851662867913,787.5168568474792,4911.859885454178,1.5759964026348725,1.7650873630248967,1.6705418828298846,0.38422463305087345
ASAS14kq,B,dup,ASAS14kq_B_comb_dup.fits,1582.4594585082084,1606.360847243921,4769.928146362305,5.454057447224692,5.632836212717307,5.543446829971,1.27499277089333
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1905.730937370147,1575.7354330051537,934208.0859375,5.2652966964128245,5.557208943276338,5.411252819844581,1.2445881485642536
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,2082.8437853034993,2087.5956831243257,906628.28125,5.666075577739685,6.289877410598015,5.97797649416885,1.3749345936588355
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1279.723746093387,1642.9230297832614,228729.90478515625,5.426539660763922,5.057609032018406,5.242074346391163,1.2056770996699677
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,451.3771247526995,1227.6490785505564,160360.64184570312,5.418031665662609,5.3412224821323075,5.379627073897458,1.2373142269964155
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,2141.573515212755,723.8824315099255,160320.92114257812,4.9400535179845795,5.5999269823895705,5.269990250187075,1.2120977575430272
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,749.6452975695211,207.82800009116303,146028.30981445312,5.052386411969151,5.511831449001185,5.282108930485167,1.2148850540115885
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,965.5619805536629,1596.527235630144,124196.49450683594,5.0933598936053714,5.2730015203037714,5.1831807069545714,1.1921315625995514
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,242.9913496433277,265.23506166579625,102357.05151367188,5.337687646717735,5.404834390094408,5.371261018406072,1.2353900342333966
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,791.2034473317342,1945.476812518044,85865.48645019531,5.115124410237697,5.352192463509775,5.2336584368737356,1.2037414404809592
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1671.2588225362551,2181.558386250707,70250.41479492188,5.442125011015192,5.138459537271236,5.290292274143214,1.2167672230529392
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,418.10966035225067,1543.2701176440255,66144.05395507812,5.621303175065537,5.064122541844762,5.342712858455149,1.2288239574446844
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,866.332264647174,1395.2024736644778,50477.185974121094,5.521656262446641,4.965565288158884,5.243610775302763,1.2060304783196354
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,426.3799936208244,1139.6100980722065,48375.149658203125,5.12772768164819,5.564031619121811,5.345879650385,1.22955231958855
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,453.0046259427952,2213.620870490054,42668.60076904297,5.922830871256531,4.749423047894686,5.3361269595756085,1.22730920070239
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,2278.060266687753,904.0734790601742,25670.335876464844,5.405808233226367,5.101396304288655,5.253602268757511,1.2083285218142277
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,722.4160348911053,2273.6834335646076,20840.265502929688,4.820546543310466,5.854544095600771,5.337545319455618,1.2276354234747922
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1582.5377118095712,1603.549561701582,19937.665985107422,5.337562618247435,5.043664264358035,5.190613441302735,1.1938410914996291
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,647.9233157753391,2256.644932384498,17549.095458984375,5.121990973833636,5.525322207918196,5.323656590875916,1.2244410159014607
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1678.9491460839433,1625.9823621635903,15430.743377685547,5.398926617351512,5.045220310260952,5.222073463806232,1.2010768966754333
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,382.75227906307947,1369.0828844330968,10342.414627075195,6.114691242154204,4.545894581049413,5.330292911601808,1.225967369668416
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1225.7722473448305,511.25271709775967,10012.158660888672,10.23076105708195,8.389923265194366,9.310342161138157,2.1413786970617763
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,962.4647723104338,610.094678440336,9888.29379272461,5.969579908845438,8.601922595491867,7.285751252168653,1.6757227879987904
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1424.5282564122087,1200.7446768876905,9049.128799438477,5.306316376125083,5.131811997269942,5.219064186697512,1.2003847629404278
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,164.6648334576569,1334.199630766424,8534.51693725586,5.237352951213172,5.232125967656118,5.234739459434644,1.2039900756699682
ASAS14kq,V,dup,ASAS14kq_V_comb_dup.fits,1592.2391478826896,720.8827750140554,7946.982267618179,1.6729559045212083,1.1952272161396167,1.4340915603304125,0.3298410588759949
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1048.2338412841482,1362.6026018219832,1082505.4609375,5.014289907276681,5.290443245764304,5.1523665765204925,1.1850443125997132
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,904.3988164992144,149.8709489487813,511510.28515625,5.258104105246305,3.7601864237653864,4.509145264505846,1.0371034108363446
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,289.5501309019953,1682.0223152699054,351892.01318359375,3.9614930888979987,3.8878446723742894,3.924668880636144,0.9026738425463132
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,481.2782532524188,1784.4423470230076,313777.0078125,3.909046285060672,4.136072923328902,4.022559604194787,0.925188708964801
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1985.9209838519937,285.1425736819219,280934.04052734375,4.1312740191643496,4.064004257428545,4.097639138296447,0.9424570018081829
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,874.787666610825,1085.4955206922075,221172.0517578125,4.0731844750076425,3.973312300339493,4.023248387673568,0.9253471291649206
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1043.973350661909,1047.194336361728,197894.86694335938,4.005193066195329,3.9834514717814873,3.9943222689884084,0.918694121867334
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,2136.1247223458254,1648.8695844915146,111473.96166992188,3.973238703118903,4.480157828878322,4.226698265998612,0.9721406011796809
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1961.0021048431004,1053.7001506979686,70221.54962158203,4.630706959996718,4.148601996528631,4.389654478262674,1.009620530000415
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,538.5008483789226,1692.123407106159,65272.744567871094,4.0828444932083,3.839189727560544,3.9610171103844216,0.911033935388417
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1066.218269915552,1728.7527968998,53519.05651855469,4.125911728127814,4.4508323993131755,4.2883720637204945,0.9863255746557138
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,813.7384961338771,239.94965533649312,53398.555236816406,4.340013092662902,4.921804973459573,4.630909033061238,1.0651090776040848
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1918.742378940221,82.24780503269602,43830.597595214844,4.082256329539432,4.185739482438314,4.133997905988873,0.9508195183774408
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,2056.7756471399202,983.7091960350386,34567.51416015625,4.484936153923653,4.270610411086318,4.377773282504986,1.0068878549761469
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1125.3982623565873,1279.5748579476106,34102.18344116211,4.060630352262582,4.232887813081129,4.146759082671856,0.953754589014527
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1153.7750490749443,1265.3068277717387,33954.62481689453,4.1706607915897,3.9977031379351993,4.0841819647624495,0.9393618518953635
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,2165.501121908576,1690.5006232114686,32097.188537597656,4.707291811992463,3.73734111535839,4.222316463675426,0.9711327866453481
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,121.20555109402135,313.8479676766755,31653.313598632812,3.7213872524170375,4.044942223282813,3.8831647378499254,0.8931278897054828
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1688.4353542771976,1054.9793495650576,29985.877716064453,4.064765363414237,4.427402156768597,4.246083760091417,0.976599264821026
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,774.2237967376492,856.2484516152493,29531.236206054688,4.029366319160538,4.23875532696216,4.134060823061349,0.9508339893041102
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,77.89444987930945,2078.2076698397395,27692.177978515625,3.7343768951830834,3.8839362453405912,3.8091565702618375,0.8761060111602227
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,597.730009242172,1682.6715417465496,22544.913055419922,4.156515429005458,3.765511685998905,3.961013557502181,0.9110331182255017
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,2008.9571451367258,1083.7822266896092,21159.506408691406,4.50040543897138,4.2915826650478275,4.395994052009604,1.011078631962209
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,1606.712847666831,1356.2484774731556,20354.063095092773,4.486387065304217,4.339918550012567,4.413152807658392,1.01502514576143
ASAS14lo,V,swo,ASAS14lo_V_comb_swo.fits,207.5720005506614,1619.066830130309,18173.52163696289,4.118005899525187,3.7799399577098622,3.9489729286175246,0.9082637735820307
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,697.3302471571999,479.31439103139195,1102515.8427734375,5.333710253235043,5.5029718599181345,5.418341056576589,1.2462184430126155
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,680.7960230270716,388.94513710775544,952143.83203125,4.221734243309291,3.9289227961960624,4.075328519752676,0.9373255595431156
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,669.4529145875449,434.22825292202805,411355.00048828125,3.669131346923485,3.699004524895948,3.6840679359097166,0.8473356252592349
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1888.5658855950558,957.6254507445274,128279.314453125,3.562233055740345,3.712664799429674,3.6374489275850097,0.8366132533445523
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,383.2210919862898,1866.5758945344703,100621.52807617188,3.291040616921147,4.016987763770449,3.654014190345798,0.8404232637795336
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,621.5230838356111,1667.9418038484996,88758.04620361328,3.468021562345599,3.2339673566539435,3.3509944594997716,0.7707287256849475
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1089.441546371625,1048.891557252404,69673.13110351562,12.070379098960153,12.329674669012492,12.200026883986322,2.806006183316854
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,634.4885339397877,1436.897378996086,66094.65478515625,3.389801936088349,3.311252490726865,3.3505272134076067,0.7706212590837496
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,678.8799655260251,1822.2713162591972,59110.9482421875,3.433197565407141,3.472906745742288,3.4530521555747145,0.7942019957821843
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1099.5819272411907,1317.577177462293,59072.22521972656,3.24601731724453,3.3540666907374557,3.300042003990993,0.7590096609179283
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1966.2778894364167,1501.6311012784838,42826.473388671875,4.041137922552049,3.6460225349324737,3.8435802287422614,0.8840234526107201
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,842.9908072501814,662.4644392869627,37779.948822021484,3.402167595412201,3.5606787998602685,3.481423197636235,0.800727335456334
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1877.2549527051892,617.2711002553491,36743.89190673828,3.682629900341084,3.7807558041434093,3.7316928522422463,0.8582893560157167
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1627.8513924896256,2067.105632031682,34935.83126831055,3.6760317391717696,4.247591473504701,3.9618116063382356,0.9112166694577942
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,2075.244044670644,1899.047780716508,34203.55581665039,4.112926679736786,3.6434478819028144,3.8781872808198,0.891983074588554
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,449.8602305193106,1339.685725766704,29715.327545166016,3.464730979378171,3.509874669852867,3.4873028246155187,0.8020796496615693
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1621.9143982285618,1126.5069169404849,27526.60906982422,3.488931126111828,3.5421349216200553,3.5155330238659417,0.8085725954891666
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,453.01368943256017,1918.7693418895867,26440.31134033203,3.507304438806142,3.3728399731402776,3.44007220597321,0.7912166073738383
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1431.7199379286988,136.0241552940359,23176.139739990234,3.480705307779066,4.085532702065288,3.7831190049221775,0.8701173711321009
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,687.4491254759561,1761.9811692387127,20905.676330566406,3.2628532911852606,3.49628188275215,3.3795675869687054,0.7773005450028023
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1062.063462031139,736.740435768099,20875.807235717773,3.5494861663895962,3.344187926549072,3.446837046469334,0.7927725206879469
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,718.4105318266901,283.8874943930957,20854.12648010254,3.638274801020927,3.7756163389018313,3.706945569961379,0.8525974810911172
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,74.51815844498415,2042.335492986069,20095.596435546875,3.9013929240756653,3.7044130478145614,3.8029029859451136,0.8746676867673762
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,1152.9033975503926,795.1691673058149,18492.77752685547,3.3458091451286034,3.3956369821467187,3.3707230636376613,0.7752663046366621
ASAS14lp,V,swo,ASAS14lp_V_comb_swo.fits,577.6861791770974,329.14204908195813,18487.48991394043,3.525856495893598,3.9510486513016527,3.738452573597625,0.8598440919274538
ASAS14lq,B,dup,ASAS14lq_B_comb_dup.fits,2591.702966275325,1889.5384724278804,151341.240234375,7.40347849643946,7.5172173998085166,7.460347948123989,1.7158800280685176
