object,telescope,filter,z,radius_kpc,radius_arcsec,radius_pix,flux_bkgsub,seeing_safe,annulus_inner_kpc,annulus_outer_kpc,annulus_outer_pix,bkg_per_pixel,annulus_n_pix,annulus_frac_on_chip,annulus_frac_expected_pix,annulus_ok,file,plate_scale_used,aperture_frac_on_chip,aperture_n_nonfinite,aperture_ok
ASAS14ad,dup,V,0.0264,5.0,9.418613492629019,40.95049344621312,135372.70520760998,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,0.9984299333385607,0,True
ASAS14ad,dup,V,0.0264,5.5,10.36047484189192,45.04554279083443,152804.2369932725,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,0.9986495546669514,0,True
ASAS14ad,dup,V,0.0264,6.0,11.302336191154822,49.14059213545575,170759.6100841854,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,6.5,12.244197540417725,53.235641480077064,187822.40210548326,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,7.0,13.186058889680623,57.33069082469836,202910.53947570533,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,7.5,14.12792023894353,61.42574016931969,216900.60866250013,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,8.0,15.06978158820643,65.520789513941,230709.56930943578,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,8.5,16.011642937469333,69.61583885856231,243206.9553350256,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,9.0,16.95350428673223,73.7108882031836,252969.80430069382,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,1.0,0,True
ASAS14ad,dup,V,0.0264,9.5,17.895365635995134,77.80593754780493,264503.7584586128,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,0.9995025753785272,0,True
ASAS14ad,dup,V,0.0264,10.0,18.837226985258038,81.90098689242625,272593.66307607427,True,20.0,30.0,245.70296067727875,0.18703336268663406,105382,1.0,1.0001572550863518,True,ASAS14ad_V_comb_dup.fits,0.23,0.9993790112219624,0,True
ASAS14hp,dup,B,0.03892,1.0,1.297067221056091,5.639422700243873,368.44987834347336,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9808597347996229,0,True
ASAS14hp,dup,B,0.03892,1.5,1.9456008315841362,8.45913405036581,835.7213410991701,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9875322500023412,0,True
ASAS14hp,dup,B,0.03892,2.0,2.594134442112182,11.278845400487747,1558.132658363504,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,B,0.03892,2.5,3.242668052640227,14.098556750609681,2637.9742029023632,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9992758767591262,0,True
ASAS14hp,dup,B,0.03892,3.0,3.8912016631682724,16.91826810073162,3823.677164695008,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9853080782681017,0,True
ASAS14hp,dup,B,0.03892,3.5,4.5397352736963175,19.737979450853555,4849.252534257018,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9976091096962431,0,True
ASAS14hp,dup,B,0.03892,4.0,5.188268884224364,22.557690800975493,6393.83523499685,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,B,0.03892,4.5,5.836802494752408,25.377402151097428,7958.124144149857,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,B,0.03892,5.0,6.485336105280454,28.197113501219363,9526.299992532213,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9988755258469632,0,True
ASAS14hp,dup,B,0.03892,5.5,7.133869715808499,31.0168248513413,11764.853923747347,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9969068581383924,0,True
ASAS14hp,dup,B,0.03892,6.0,7.782403326336545,33.83653620146324,13877.822810711586,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9967069584060791,0,True
ASAS14hp,dup,B,0.03892,6.5,8.43093693686459,36.656247551585174,16704.086871997155,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9982714460682552,0,True
ASAS14hp,dup,B,0.03892,7.0,9.079470547392635,39.47595890170711,20026.873974912407,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,B,0.03892,7.5,9.728004157920681,42.295670251829044,23773.958139967952,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,B,0.03892,8.0,10.376537768448728,45.115381601950986,28958.65248678859,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9985314742818227,0,True
ASAS14hp,dup,B,0.03892,8.5,11.025071378976774,47.93509295207293,37097.13264421847,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9978296264051525,0,True
ASAS14hp,dup,B,0.03892,9.0,11.673604989504817,50.754804302194856,48680.58748396973,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9996416294443122,0,True
ASAS14hp,dup,B,0.03892,9.5,12.322138600032863,53.57451565231679,59813.292362145614,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,0.9999900761702981,0,True
ASAS14hp,dup,B,0.03892,10.0,12.970672210560908,56.394227002438726,68484.61535508382,True,20.0,30.0,169.18268100731618,0.18593323230743408,49973,1.0,1.0003368066763587,True,ASAS14hp_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,V,0.03892,1.0,1.297067221056091,5.639422700243873,1093.7756907045266,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9808597347996229,0,True
ASAS14hp,dup,V,0.03892,1.5,1.9456008315841362,8.45913405036581,2280.884798666031,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9875322500023412,0,True
ASAS14hp,dup,V,0.03892,2.0,2.594134442112182,11.278845400487747,4091.3597475063348,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,V,0.03892,2.5,3.242668052640227,14.098556750609681,6283.401209839227,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9992758767591262,0,True
ASAS14hp,dup,V,0.03892,3.0,3.8912016631682724,16.91826810073162,8614.829450304213,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9853080782681017,0,True
ASAS14hp,dup,V,0.03892,3.5,4.5397352736963175,19.737979450853555,11352.85056175771,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9976091096962431,0,True
ASAS14hp,dup,V,0.03892,4.0,5.188268884224364,22.557690800975493,13818.499572977367,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,V,0.03892,4.5,5.836802494752408,25.377402151097428,16989.246326682478,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,V,0.03892,5.0,6.485336105280454,28.197113501219363,20552.057727941406,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9988755258469632,0,True
ASAS14hp,dup,V,0.03892,5.5,7.133869715808499,31.0168248513413,24269.11241312316,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9969068581383924,0,True
ASAS14hp,dup,V,0.03892,6.0,7.782403326336545,33.83653620146324,28797.959873968128,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9967069584060791,0,True
ASAS14hp,dup,V,0.03892,6.5,8.43093693686459,36.656247551585174,34253.17467424874,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9982714460682552,0,True
ASAS14hp,dup,V,0.03892,7.0,9.079470547392635,39.47595890170711,41069.90817129984,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,V,0.03892,7.5,9.728004157920681,42.295670251829044,49477.75188122067,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hp,dup,V,0.03892,8.0,10.376537768448728,45.115381601950986,59917.350380580145,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9985314742818227,0,True
ASAS14hp,dup,V,0.03892,8.5,11.025071378976774,47.93509295207293,74073.63024457278,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9978296264051525,0,True
ASAS14hp,dup,V,0.03892,9.0,11.673604989504817,50.754804302194856,99161.65874370452,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9996416294443122,0,True
ASAS14hp,dup,V,0.03892,9.5,12.322138600032863,53.57451565231679,129575.43434654121,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,0.9999900761702981,0,True
ASAS14hp,dup,V,0.03892,10.0,12.970672210560908,56.394227002438726,150851.67481165472,True,20.0,30.0,169.18268100731618,0.3690018802881241,49973,1.0,1.0003368066763587,True,ASAS14hp_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,1.0,1.4920608439588,6.487221060690434,10288.912123735994,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.990841135336845,0,True
ASAS14hr,dup,B,0.03362,1.5,2.2380912659381997,9.73083159103565,23198.53273927833,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,2.0,2.9841216879176,12.974442121380868,38142.34256011962,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,2.5,3.730152109897,16.218052651726087,53827.242597066346,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,3.0,4.4761825318763995,19.4616631820713,70695.63996396716,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9984048081256759,0,True
ASAS14hr,dup,B,0.03362,3.5,5.2222129538557995,22.70527371241652,88838.68132825654,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9984048081256757,0,True
ASAS14hr,dup,B,0.03362,4.0,5.9682433758352,25.948884242761736,108553.53308263634,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,4.5,6.714273797814599,29.19249477310695,128034.82656300394,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9991518375369184,0,True
ASAS14hr,dup,B,0.03362,5.0,7.460304219794,32.43610530345217,146812.38003068417,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,5.5,8.206334641773399,35.67971583379739,164947.83677556232,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,6.0,8.952365063752799,38.9233263641426,182680.95132501656,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,6.5,9.698395485732199,42.16693689448782,199483.32460401824,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,7.0,10.444425907711599,45.41054742483304,214369.67138909316,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9993309721406346,0,True
ASAS14hr,dup,B,0.03362,7.5,11.190456329690997,48.65415795517825,227133.77054943447,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9998839263599364,0,True
ASAS14hr,dup,B,0.03362,8.0,11.9364867516704,51.89776848552347,238878.91910957455,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,8.5,12.682517173649801,55.1413790158687,249309.7638341397,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9998704333027499,0,True
ASAS14hr,dup,B,0.03362,9.0,13.428547595629198,58.3849895462139,259095.9690344208,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,B,0.03362,9.5,14.174578017608598,61.62860007655912,268385.78742045304,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,0.9997457362655242,0,True
ASAS14hr,dup,B,0.03362,10.0,14.920608439588,64.87221060690435,276908.0190508334,True,20.0,30.0,194.616631820713,0.07578683644533157,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_B_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,1.0,1.4920608439588,6.487221060690434,25483.222373333232,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,0.990841135336845,0,True
ASAS14hr,dup,V,0.03362,1.5,2.2380912659381997,9.73083159103565,57001.23369716928,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,2.0,2.9841216879176,12.974442121380868,95651.73170868432,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,2.5,3.730152109897,16.218052651726087,136322.38417387436,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,3.0,4.4761825318763995,19.4616631820713,178591.31050196788,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,0.9984048081256759,0,True
ASAS14hr,dup,V,0.03362,3.5,5.2222129538557995,22.70527371241652,222863.83702017463,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,0.9984048081256757,0,True
ASAS14hr,dup,V,0.03362,4.0,5.9682433758352,25.948884242761736,268196.6897227353,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,4.5,6.714273797814599,29.19249477310695,312653.8237694307,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,0.9991518375369184,0,True
ASAS14hr,dup,V,0.03362,5.0,7.460304219794,32.43610530345217,354784.36292684166,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,5.5,8.206334641773399,35.67971583379739,394553.42374122114,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,6.0,8.952365063752799,38.9233263641426,431381.95772672456,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,6.5,9.698395485732199,42.16693689448782,465862.27619198454,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,1.0,0,True
ASAS14hr,dup,V,0.03362,7.0,10.444425907711599,45.41054742483304,496788.66700515774,True,20.0,30.0,194.616631820713,0.05941053107380867,66102,0.9999477973745979,0.9999477973745979,True,ASAS14hr_V_comb_dup.fits,0.23,0.9993309721406346,0,True
