telescope,filter,file,n_stars,median,mean,std,max,mad_sigma,flag_high_scatter,flag_very_soft,flag_few_stars,any_flag
dup,V,CSP14aar_V_comb_dup.fits,25,1.509123926926886,1.5352603401028135,0.1994478271487184,2.423298925046832,0.0203134844583425,False,False,False,False
dup,V,CSP13aae_V_comb_dup.fits,25,1.4914391010923205,1.542724280987498,0.2047033461452996,2.480663931951074,0.0753269592038493,False,False,False,False
swo,V,SN06gj_V_comb_swo.fits,25,1.4867241014736243,1.530729974200132,0.1900303836046422,2.4335228390353723,0.0212731819174019,False,False,False,False
dup,B,LSQ11bk_B_comb_dup.fits,25,1.486188137405098,1.4806219119598407,0.0198330354152071,1.5122525559850108,0.0172876781199398,False,False,False,False
dup,B,SN07st_B_comb_dup.fits,17,1.4775143236107362,1.177706889478232,0.699936662789255,2.8363144015347634,0.2520776051436273,False,False,False,False
dup,V,SN2011jt_V_comb_dup.fits,25,1.4755160657464494,1.5179422238410951,0.2064172709235808,2.484405211825952,0.0319897939498827,False,False,False,False
dup,B,CSP13P_B_comb_dup.fits,25,1.4699294633063722,1.4706594329846263,0.0182508567323902,1.501594380588786,0.0208309739484644,False,False,False,False
dup,V,SN08fl_V_comb_dup.fits,25,1.4657260812198176,1.5605998430739223,0.2885635000138585,2.693691403544635,0.0840664304916468,False,False,False,False
dup,B,SN08J_B_comb_dup.fits,25,1.464381141813277,1.9472874357110244,1.1223539009235208,6.087269950408173,0.0727095878106663,False,False,False,False
dup,V,SN09Y_V_comb_dup.fits,25,1.4637117156920725,1.5003490778642332,0.1656787217086673,2.28364040862545,0.025184415755385,False,False,False,False
dup,V,SN07st_V_comb_dup.fits,16,1.4634936565644994,1.1714075338781862,0.736481089274109,2.74137210754282,0.9883788489894096,True,False,False,True
dup,B,CSP14acm_B_comb_dup.fits,24,1.4529304748949103,1.425350038210296,0.40015975149928,2.7209932342652725,0.0499250027131947,False,False,False,False
dup,V,SN07le_V_comb_dup.fits,19,1.4494916614192643,1.210951534100084,0.4502421031313354,1.5742833876308708,0.0615369652364175,False,False,False,False
dup,B,CSP12M_B_comb_dup.fits,25,1.4450297654322153,1.6437663276710446,0.3644293106470518,2.5526785061365005,0.0644203791161623,False,False,False,False
dup,B,SN09Y_B_comb_dup.fits,25,1.4441452479138568,1.4706846052711815,0.0903921758680086,1.8413994675088905,0.0207995905173571,False,False,False,False
swo,V,SN05na_V_comb_swo.fits,25,1.4434141975865742,1.5214863583817748,0.1800190985979593,1.9775805856437367,0.0588205654739084,False,False,False,False
dup,V,CSP13am_V_comb_dup.fits,25,1.4430323163720709,1.4095118636598625,0.270570609215746,2.154138438883851,0.0964549842325319,False,False,False,False
dup,B,SN05am_B_comb_dup.fits,23,1.4425093944219654,1.5023884382380732,0.320895234667142,2.6950125188442504,0.0493260671422978,False,False,False,False
dup,B,PTF14fpg_B_comb_dup.fits,22,1.4418388924118246,1.39470133051041,0.3952790521466605,2.390392941713705,0.0435700157190453,False,False,False,False
dup,B,SN07as_B_comb_dup.fits,19,1.4299331212139046,1.2865759753224777,0.3689035524182876,1.5469151855234646,0.0551412456550976,False,False,False,False
dup,V,SN04gs_V_comb_dup.fits,25,1.4258103791188628,1.5131945931012225,0.2927890421563884,2.725905629941864,0.0506210970350698,False,False,False,False
dup,V,PTF13ez_V_comb_dup.fits,25,1.4218267603311772,1.558705857313213,0.4385858833233804,3.0050604976424005,0.0580567916576813,False,False,False,False
dup,V,CSP14acy_V_comb_dup.fits,25,1.418317666562396,1.5970507496266513,0.6631372014630809,4.362151042408804,0.168953738352355,False,False,False,False
dup,V,SN05W_V_comb_dup.fits,24,1.4155961470305176,1.2680555965875018,0.5493970676202212,2.611802968998869,0.0386003933125556,False,False,False,False
dup,V,ASAS14lt_V_comb_dup.fits,22,1.409365536341359,1.4694420333420093,0.2679324785627144,2.667613036369331,0.0107268447033506,False,False,False,False
dup,B,SN04dt_B_comb_dup.fits,21,1.4072067098747811,1.1572813345923916,0.7923569059781203,2.822547930280373,1.2707740575457702,True,False,False,True
dup,B,SN09al_B_comb_dup.fits,25,1.4065303252831798,1.5182314202424414,0.3349535318342768,2.5593489366740765,0.0573257726675636,False,False,False,False
dup,B,SN09F_B_comb_dup.fits,25,1.4050196251480918,1.500521812826881,0.3019722045340631,2.567282336190651,0.039344797044373,False,False,False,False
dup,B,ASAS14jg_B_comb_dup.fits,25,1.4046032744932369,1.3291284457988646,0.5729179968355688,3.3141425486447926,0.0387072687987868,False,False,False,False
swo,V,SN06is_V_comb_swo.fits,25,1.4038678439484578,1.502270100442193,0.2917146353954798,2.8129157776952125,0.0299518772011271,False,False,False,False
dup,B,SN08O_B_comb_dup.fits,24,1.403804360103924,1.3782531206089583,0.2154195685199837,1.56238342424531,0.0092296588089374,False,False,False,False
swo,V,SN05ku_V_comb_swo.fits,25,1.4028267568181034,1.5807046250541652,0.3916010522679581,2.941328338785993,0.0343970704720969,False,False,False,False
swo,V,SN05ki_V_comb_swo.fits,25,1.397932315441374,1.4682080409034175,0.4552255601962017,2.827366879807507,0.0244572263834973,False,False,False,False
dup,B,LSQ11pn_B_comb_dup.fits,25,1.3971506754624676,1.421699714203401,0.1489613831440379,1.9304272431655,0.097362031577205,False,False,False,False
dup,B,CSP13an_B_comb_dup.fits,25,1.3922379391329924,1.4435000039602035,0.2052654189273926,2.3663067357489624,0.0208852832451029,False,False,False,False
dup,B,SN09J_B_comb_dup.fits,25,1.390899492157267,1.4225395805664975,0.1351980859143249,2.052961424977405,0.0236112767069401,False,False,False,False
dup,V,CSP13U_V_comb_dup.fits,22,1.3852727451246474,1.2558496875246734,0.3520047951968095,1.430544559294631,0.0159264059733432,False,False,False,False
dup,V,SN05bl_V_comb_dup.fits,24,1.3818218653389014,1.4054257670359336,0.5621754653702828,2.589230371751592,0.0468514879721774,False,False,False,False
dup,V,SN05bo_V_comb_dup.fits,25,1.3787232402553171,1.3701717462120535,0.437476854859277,3.109046240849493,0.0262128629600176,False,False,False,False
dup,V,ASAS14jg_V_comb_dup.fits,25,1.3768168455240868,1.4284339379616648,0.2048155648505329,2.197465380444263,0.1181007163413638,False,False,False,False
dup,V,LSQ12hxx_V_comb_dup.fits,25,1.3715945515599035,1.506413157863575,0.4157171387877489,2.614407467229817,0.1440337014872899,False,False,False,False
dup,B,CSP13abs_B_comb_dup.fits,25,1.370825681858843,1.403994985662417,0.1482562188133522,2.101918653743259,0.0171006843049297,False,False,False,False
dup,B,SN09P_B_comb_dup.fits,24,1.3693786550403135,1.577487090529541,0.6341207169314426,3.7753152251790607,0.0331645556276222,False,False,False,False
dup,B,CSP13N_B_comb_dup.fits,25,1.3620507799777914,1.363635297662091,0.2349807763408512,2.225455616552097,0.0272403657865351,False,False,False,False
dup,B,LSQ14ghv_B_comb_dup.fits,23,1.3609643796514246,1.2383619612421035,0.4476200863285602,1.9830886391466016,0.0196441018516013,False,False,False,False
dup,V,ASAS14jz_V_comb_dup.fits,25,1.3609088324159508,1.4154947665557855,0.2421279310615385,2.568771072580794,0.035307671835575,False,False,False,False
dup,B,CSP13U_B_comb_dup.fits,23,1.3590514540861691,0.9733124243768446,0.5103265645612988,1.4020133013804132,0.0450370189231032,False,False,False,False
dup,B,ASAS14hu_B_comb_dup.fits,25,1.358466311988241,1.3724519331010798,0.1020255142875759,1.601495542554222,0.0903857315695655,False,False,False,False
dup,B,CSP13am_B_comb_dup.fits,25,1.3573753852637769,1.3409744704186508,0.2515166056798431,2.216083232916291,0.1222596953993002,False,False,False,False
swo,V,SN05ke_V_comb_swo.fits,24,1.3549792021694778,1.5003205515989957,0.6202501266191184,3.4749098249471,0.0478138684532114,False,False,False,False
dup,B,SN07so_B_comb_dup.fits,25,1.353176454315686,1.4265685819582452,0.2524390157652897,2.394124099657472,0.0645538639511999,False,False,False,False
dup,V,LSQ11pn_V_comb_dup.fits,25,1.3516213185911607,1.3708742537654586,0.2078737345798459,2.290107800961159,0.0176455464593452,False,False,False,False
dup,V,LSQ13dqh_V_comb_dup.fits,25,1.3508986878731697,1.378250287305644,0.1468207414066758,2.070821192782248,0.0183339127634027,False,False,False,False
dup,B,SN07ca_B_comb_dup.fits,18,1.3504372958916018,0.9249336757581912,0.5182743676567381,1.4234187656852035,0.1068018557673633,False,False,False,False
swo,V,SN06gt_V_comb_swo.fits,25,1.3490978733763794,1.2266536939544448,0.6483097097556271,2.911384238862756,0.8076909090413713,True,False,False,True
dup,V,CSP13P_V_comb_dup.fits,25,1.3447923701303657,1.374935781819827,0.1467751719616168,2.06330295874605,0.0214480026434808,False,False,False,False
dup,B,LSQ14jp_B_comb_dup.fits,25,1.3392292379921742,1.36996191958506,0.2006635205179098,2.311408939078058,0.049325292807401,False,False,False,False
dup,B,PTF13anh_B_comb_dup.fits,25,1.3384671026163475,1.3467471783912977,0.0881911781038651,1.587745798863646,0.0876405437590175,False,False,False,False
dup,B,PTF11ppn_B_comb_dup.fits,25,1.3384397020585082,1.3520789950752663,0.0969592585848383,1.5959043200430716,0.0474983852129649,False,False,False,False
swo,V,SN06eq_V_comb_swo.fits,25,1.338193229673356,1.462922445346725,0.2676824812654182,2.2772300944668262,0.0324264786307196,False,False,False,False
dup,V,SN08bq_V_comb_dup.fits,25,1.3361500578410903,1.4683181089403394,0.3213357468040069,2.506278356572143,0.1121466384222134,False,False,False,False
dup,V,SN08J_V_comb_dup.fits,25,1.3354099805092872,1.4579275712664272,0.3477968228444177,2.761399662559055,0.0284274820235878,False,False,False,False
dup,B,CSP13aao_B_comb_dup.fits,25,1.3315269925278634,1.3172908112946065,0.31171854894314,2.498234964253821,0.0898109058443735,False,False,False,False
dup,V,ASAS15dd_V_comb_dup.fits,25,1.33030581364532,1.3692189777426116,0.15676337627282,2.1110922986035856,0.0194618053547647,False,False,False,False
dup,V,CSP14abh_V_comb_dup.fits,25,1.3302744157797728,1.435647224363137,0.2983513996233005,2.339283235050244,0.0424853710847456,False,False,False,False
swo,V,SN06ob_V_comb_swo.fits,25,1.32656172782641,1.157779628851752,0.4423747879486573,2.1612945653828657,0.0275984462223502,False,False,False,False
dup,B,LSQ13dqh_B_comb_dup.fits,25,1.3259883155565222,1.2551419555883,0.2653630562188391,1.3731073574628945,0.0254507028060305,False,False,False,False
dup,B,SN2011jt_B_comb_dup.fits,25,1.3195464328355513,1.3207528023269,0.2488262455516808,2.0173986912890154,0.0442739449110602,False,False,False,False
dup,B,SN05iq_B_comb_dup.fits,23,1.316284364082688,1.2666517475212076,0.2975190922153413,1.978447844470538,0.1943589608132335,False,False,False,False
dup,B,LSQ14wp_B_comb_dup.fits,25,1.3160047784394195,1.315888049549255,0.0637008847771421,1.4675204244168805,0.0750843556570888,False,False,False,False
dup,B,CSP14aaw_B_comb_dup.fits,23,1.312268264539822,1.1745294705722322,0.5080060360875196,2.363297091936357,0.098419627414858,False,False,False,False
dup,V,ASAS14hp_V_comb_dup.fits,25,1.3119689673382915,1.3521312392365388,0.1735010765127189,2.1673664717228536,0.0096751491023815,False,False,False,False
dup,B,SN08bq_B_comb_dup.fits,22,1.3110471468456537,1.3221970021175131,0.3162601015400545,2.266296258310876,0.1029658267799304,False,False,False,False
dup,B,SN05al_B_comb_dup.fits,24,1.3075972578058286,1.2060750241908464,0.3889211063857064,1.5694104046780508,0.0972976267792906,False,False,False,False
dup,V,SN08C_V_comb_dup.fits,25,1.306014355283812,1.3480841702483644,0.2422949764510914,2.0533333075663185,0.2060527115454878,False,False,False,False
dup,B,LSQ15aja_B_comb_dup.fits,25,1.3059118409205803,1.328245787917671,0.0624171585201129,1.469762571527075,0.0472862001899625,False,False,False,False
dup,B,PTF13ez_B_comb_dup.fits,25,1.3058903537174862,1.4037948077252338,0.366103897259754,3.090887177084874,0.0410100547892171,False,False,False,False
dup,B,PTF13efe_B_comb_dup.fits,25,1.3040003186165487,1.2986832178671577,0.0442956202517268,1.4100696637719472,0.0278428354364984,False,False,False,False
dup,V,PTF11ppn_V_comb_dup.fits,25,1.3033316258693193,1.337611144616548,0.132006591885297,1.890607614101902,0.0226723226107541,False,False,False,False
dup,B,LSQ12hxx_B_comb_dup.fits,25,1.3018478709319736,1.4537584684329286,0.484361822553714,3.2774802343416067,0.180586491948548,False,False,False,False
dup,V,PTF13anh_V_comb_dup.fits,25,1.30167479136383,1.2942858243158255,0.0727883165634271,1.4550083228903197,0.0871272609396607,False,False,False,False
dup,B,SN07bc_B_comb_dup.fits,22,1.301386617316482,1.3502401890872875,0.397474700753909,2.791364006717646,0.0778321130789105,False,False,False,False
dup,B,CSP13B_B_comb_dup.fits,25,1.299723610079362,1.3196106934069247,0.0995456279767485,1.7695215798204378,0.0324138673181264,False,False,False,False
dup,B,ASAS14kq_B_comb_dup.fits,22,1.2970190253184013,1.1681433292123753,0.3336348736743484,1.3171035169326248,0.0144572427944993,False,False,False,False
dup,V,PTF14fpg_V_comb_dup.fits,25,1.296508803434553,1.3296255250033706,0.1696154473228439,2.128142058420865,0.0258402704676299,False,False,False,False
dup,B,SN04gu_B_comb_dup.fits,19,1.2958666871712607,1.2056493545584417,0.6961693216146725,2.877882642908989,0.1316429325185225,False,False,False,False
dup,B,LSQ13dkp_B_comb_dup.fits,22,1.2917403521949868,1.1886346222780162,0.5956694588059931,2.595473584870005,0.0411611484032636,False,False,False,False
dup,V,LSQ14ahm_V_comb_dup.fits,25,1.2905534494563995,1.4147732882914517,0.3196560808650081,2.1044052998982807,0.2089266527662341,False,False,False,False
dup,V,CSP14acm_V_comb_dup.fits,25,1.2862445603528418,1.2916703166821726,0.0434679051760403,1.3816827420031743,0.0450943791378153,False,False,False,False
dup,V,ASAS14my_V_comb_dup.fits,24,1.284581444901467,1.529585517310574,0.7215349469331882,3.3939691073253324,0.0217581731079919,False,False,False,False
dup,V,SN04dt_V_comb_dup.fits,19,1.282567221555095,1.0765010550715752,0.5306800142073127,2.20654513771539,0.0427882154223624,False,False,False,False
dup,B,SN07jg_B_comb_dup.fits,25,1.2813524269610337,1.2310428827656468,0.2556413419309484,1.5932535404334027,0.0300897319881595,False,False,False,False
dup,B,CSP13aam_B_comb_dup.fits,25,1.277573551732635,1.2882838206126792,0.0675547856641943,1.4963719819492298,0.0588448982505954,False,False,False,False
dup,V,SN09ad_V_comb_dup.fits,25,1.2751298238526831,1.2902936220395986,0.0840072443646171,1.5927179448922846,0.039281459357567,False,False,False,False
dup,B,CSP14acp_B_comb_dup.fits,25,1.2740994617802208,1.315848111260198,0.2383272734640699,2.449584567031484,0.0344798365533732,False,False,False,False
dup,B,CSP13aba_B_comb_dup.fits,19,1.2714047546243537,1.1062544827488898,0.648104053679521,2.995194117621236,0.0729812603705018,False,False,False,False
dup,B,CSP13aad_B_comb_dup.fits,25,1.2684589746284678,1.2843977748856292,0.0546054879074586,1.436758424157666,0.0501528545288903,False,False,False,False
dup,V,SN04ey_V_comb_dup.fits,25,1.265787652324384,1.223944819734274,0.2004596063222426,1.4462414639207175,0.0657977986766889,False,False,False,False
dup,V,SN2012fr_V_comb_dup.fits,21,1.2657337679716625,1.8944570948708688,1.5477028278704936,7.238756393831852,0.7282187057224656,True,False,False,True
swo,V,ASAS14jc_V_comb_swo.fits,25,1.2613350131189651,1.2576736857232076,0.2119460752518648,1.64018511190108,0.2114023983543432,False,False,False,False
swo,V,ASAS15be_V_comb_swo.fits,25,1.2593624350332349,1.2251638823804785,0.1720258426563638,1.3105608729671403,0.0208196510656163,False,False,False,False
dup,V,CSP13an_V_comb_dup.fits,25,1.2589280352539327,1.3711195287310114,0.3182699363266996,2.4751937797820323,0.0172546989337924,False,False,False,False
dup,B,SN07le_B_comb_dup.fits,21,1.2569961031850565,0.8785392906112067,0.4616468880994571,1.3643819398713783,0.159210479707221,False,False,False,False
dup,V,CSP14adc_V_comb_dup.fits,25,1.2564293066484813,1.3332530603457209,0.2659824307374481,2.425568312156626,0.048658236669815,False,False,False,False
swo,V,SN06hb_V_comb_swo.fits,25,1.254937146187793,1.3159863504610314,0.2009127412754251,2.195072802785932,0.0429675590299804,False,False,False,False
dup,B,LSQ11ot_B_comb_dup.fits,25,1.2536070409381834,1.256557370495469,0.0334111380221833,1.374692339907287,0.0317148517876128,False,False,False,False
dup,V,SN05am_V_comb_dup.fits,25,1.2509774851011963,1.3669966510190588,0.2480832839350719,2.0925307143319234,0.0701590089787855,False,False,False,False
dup,B,SN08go_B_comb_dup.fits,25,1.250758241684469,1.3321353355730603,0.3405581706611676,2.665287216910551,0.0496724082311233,False,False,False,False
dup,B,SN08gg_B_comb_dup.fits,25,1.2496661398441604,1.3980763061470114,0.4129044022818469,3.023378755129186,0.0177333988254767,False,False,False,False
dup,V,CSP13aaq_V_comb_dup.fits,25,1.249332467406478,1.2884296608072283,0.169226547244948,2.018581137061984,0.0259881487815294,False,False,False,False
dup,B,LSQ13dhj_B_comb_dup.fits,19,1.2484311208654115,1.2587624749488735,0.0346013645351851,1.344030340893087,0.0283290173773265,False,False,False,False
dup,B,SN08fr_B_comb_dup.fits,19,1.2472360950223615,1.2639036563499462,0.2711248270437825,1.6031762990603269,0.0455246003749202,False,False,False,False
dup,B,PTF13dym_B_comb_dup.fits,25,1.2471941156930184,1.2213197417962274,0.3863545101485719,2.138104008062328,0.0386785376078595,False,False,False,False
dup,V,LSQ14ghv_V_comb_dup.fits,24,1.2470194164466155,1.2562248505561902,0.2463245741185813,1.839280693057132,0.0116443162237887,False,False,False,False
dup,B,SN08bi_B_comb_dup.fits,21,1.2469087041874165,1.2455571905415597,0.3761505938522705,2.115687156678702,0.089720267864182,False,False,False,False
dup,B,LSQ14ahm_B_comb_dup.fits,25,1.2468112284634931,1.414015037172068,0.3685297825556165,2.1718052485723,0.0361402768287769,False,False,False,False
dup,B,SN05be_B_comb_dup.fits,23,1.242454344957553,1.1106364590039082,0.533910203759156,2.3797683493867265,0.0316355747411623,False,False,False,False
dup,B,SN05bl_B_comb_dup.fits,18,1.2413064407685983,1.1658355841135364,0.6043848794372827,2.496065512891461,0.0811145099816573,False,False,False,False
dup,B,SN08hu_B_comb_dup.fits,25,1.2397817814851315,1.1929460030148349,0.2094649533614354,1.6199538170040928,0.3003154023459509,False,False,False,False
dup,B,ASAS14my_B_comb_dup.fits,24,1.2366379872457618,1.2462953783293689,0.6887585162284362,3.1433012948412205,0.0330088601900886,False,False,False,False
dup,B,SN2012U_B_comb_dup.fits,25,1.2328780698355115,1.4095546121427895,0.7462106561158312,4.913638445721851,0.0285249438366917,False,False,False,False
dup,B,ASAS15as_B_comb_dup.fits,25,1.2315957612932011,1.3995543085062407,0.4239601383046567,2.631960346866667,0.0423072504115876,False,False,False,False
dup,V,LSQ14wp_V_comb_dup.fits,24,1.2315147513207827,1.232635883856817,0.0658150156033764,1.3536069034197558,0.0602117221608442,False,False,False,False
dup,V,CSP12G_V_comb_dup.fits,25,1.2312845326535844,1.144886083041022,0.1822001208549766,1.3511573689236855,0.0763111575846181,False,False,False,False
swo,V,CSP13aao_V_comb_swo.fits,25,1.230721539318742,1.2536887916512354,0.265154918038129,1.819104254375396,0.340820953506843,False,False,False,False
dup,B,CSP13aap_B_comb_dup.fits,25,1.223840791067229,1.0516646968633745,0.7061890686509559,2.702562200179345,1.040605875399129,True,False,False,True
dup,V,LSQ15aja_V_comb_dup.fits,25,1.222101789037107,1.236442521752219,0.0626231978865582,1.335404763387283,0.0839611757752456,False,False,False,False
dup,V,PTF13efe_V_comb_dup.fits,25,1.220425061074169,1.2388255038720688,0.0588117810982693,1.4579281594021,0.0271334606609934,False,False,False,False
dup,B,SN2013hn_B_comb_dup.fits,25,1.2202904475443277,1.2864038037217853,0.3286368437163836,2.859522859956067,0.0190978098676721,False,False,False,False
dup,V,SN05iq_V_comb_dup.fits,25,1.2169628461718571,1.1871521266090206,0.3054182503663114,1.868550521135135,0.1626839805356212,False,False,False,False
dup,V,ASAS14kq_V_comb_dup.fits,25,1.2167672230529392,1.2424740319378844,0.2787785837568498,2.1413786970617763,0.0189552124875049,False,False,False,False
dup,B,ASAS15hg_B_comb_dup.fits,25,1.2166558511189771,1.2874969517000077,0.1815984234537442,1.9194431375527847,0.0522349215891042,False,False,False,False
dup,V,SN07jg_V_comb_dup.fits,25,1.214885291502862,1.271222753233004,0.1741089671335446,2.0477079666087468,0.0242776555287755,False,False,False,False
dup,V,SN05bg_V_comb_dup.fits,21,1.2139527071095229,1.0029856625816782,0.3943818818383188,1.4999513325975982,0.096896492171249,False,False,False,False
dup,V,CSP13aad_V_comb_dup.fits,25,1.2138713044902114,1.2252291571948202,0.0750028941206679,1.4040944434221512,0.0602171709925498,False,False,False,False
dup,B,SN05M_B_comb_dup.fits,16,1.2105851311377835,0.9606240902719504,0.4644452729653444,1.6952812561073682,0.1342258276348982,False,False,False,False
dup,V,SN07ca_V_comb_dup.fits,25,1.2090865813423284,1.2044431945974892,0.0739801582220081,1.444375472503555,0.0604791883401481,False,False,False,False
dup,B,SN04ey_B_comb_dup.fits,22,1.2088812651226777,1.1341713838671543,0.3043797844570883,1.5365105611223775,0.0697179880862218,False,False,False,False
dup,V,CSP13al_V_comb_dup.fits,25,1.2069894350167414,1.25576681776839,0.1254493226488452,1.7195672788585947,0.0229892889043698,False,False,False,False
dup,B,SN08C_B_comb_dup.fits,25,1.206385497486219,1.2813292047522589,0.1747611514204407,1.9489364372780424,0.0467713061616047,False,False,False,False
dup,B,SN2012E_B_comb_dup.fits,25,1.205985224838478,1.3238857353961455,0.2876609427998886,2.132713829359888,0.0517555674309265,False,False,False,False
dup,B,CSP14aal_B_comb_dup.fits,25,1.2044484550172525,1.22511594853029,0.1013011444238182,1.6969639229198927,0.0278364969580069,False,False,False,False
dup,V,SN05ag_V_comb_dup.fits,25,1.2044226744449325,1.3669057790767605,0.3323321786651276,2.550483623473212,0.0348157433414609,False,False,False,False
dup,V,CSP13aap_V_comb_dup.fits,25,1.203930607493591,1.3567413698079165,0.5745669852861485,2.498315229341452,0.0581152017121739,False,False,False,False
dup,V,SN05al_V_comb_dup.fits,25,1.2034016466012447,1.2655177056794755,0.2648835332260952,2.4110525098137283,0.113093211548801,False,False,False,False
dup,V,CSP14aay_V_comb_dup.fits,22,1.2021633502992066,1.2934585425443634,0.4114531877578566,2.514001227120161,0.0355998455875321,False,False,False,False
dup,B,ASAS15aj_B_comb_dup.fits,25,1.2013628674967525,1.2996324913169213,0.5797809507283078,3.852166074360458,0.2495205933165749,False,False,False,False
dup,V,SN09J_V_comb_dup.fits,24,1.1993897837462568,1.3175293820748082,0.4446531035227736,3.3571190905598622,0.0464560300311396,False,False,False,False
dup,V,CSP13N_V_comb_dup.fits,25,1.1967454863396756,1.2448120823038051,0.1775722757396615,2.057058700612216,0.0358598677646443,False,False,False,False
dup,V,ASAS14hu_V_comb_dup.fits,25,1.195952034650027,1.202664449113816,0.137766349845893,1.5333968922358818,0.0666241331621498,False,False,False,False
dup,B,CSP14aay_B_comb_dup.fits,24,1.1951839585883297,1.13323206722795,0.5303145288798551,2.548021946845573,0.0549395231575059,False,False,False,False
dup,B,CSP15aaj_B_comb_dup.fits,25,1.1948803595840347,1.2685822623931704,0.272370503158389,2.366697015157796,0.0381728300278376,False,False,False,False
dup,V,CSP13aam_V_comb_dup.fits,25,1.1943246841370427,1.2213168129945362,0.0664587578656106,1.3754366890848293,0.0497482172467447,False,False,False,False
dup,V,CSP14acp_V_comb_dup.fits,25,1.1942688640664358,1.235651703512259,0.3289749802132481,2.431918643070049,0.0283598442528408,False,False,False,False
dup,B,ASAS14lt_B_comb_dup.fits,23,1.192248232121797,1.0771544856742477,0.4728810708603045,2.5022610266518064,0.0243084793325264,False,False,False,False
dup,V,SN07as_V_comb_dup.fits,24,1.1899846550263362,1.2063258150371707,0.0757479128121694,1.471382290034034,0.0422086436107611,False,False,False,False
dup,V,SN2012U_V_comb_dup.fits,25,1.1888076739024054,1.2352790721437037,0.2168230080096108,2.1903635527412693,0.072231285349745,False,False,False,False
dup,V,CSP12J_V_comb_dup.fits,25,1.1847654604526388,1.237423642809421,0.1688556516501195,1.8159748461906984,0.0830605545951562,False,False,False,False
dup,B,SN05bg_B_comb_dup.fits,21,1.1798096553907291,1.0200151324034394,0.4802059873344724,2.357201891885909,0.2357986793394154,False,False,False,False
dup,V,SN07so_V_comb_dup.fits,25,1.1791933567281083,1.2352812682060117,0.3132104528983738,2.215515842637877,0.0517130109466716,False,False,False,False
dup,V,ASAS15ga_V_comb_dup.fits,23,1.1777885589029042,1.238349921964472,0.2612481389086842,2.3616159990736487,0.0944030808402569,False,False,False,False
dup,B,LSQ14ie_B_comb_dup.fits,25,1.1763380845090794,1.1781675744356266,0.0986126132707341,1.4008539653356564,0.1286546161413974,False,False,False,False
dup,V,CSP14aaw_V_comb_dup.fits,25,1.175420045956761,1.2455697995955672,0.2434436806913155,2.091447882432825,0.0617103361579932,False,False,False,False
dup,V,SN08gg_V_comb_dup.fits,25,1.1737625557246851,1.2866002711807678,0.2823053917899211,2.0425700610414106,0.0096992122731283,False,False,False,False
dup,B,SN09cz_B_comb_dup.fits,24,1.1737173317239806,1.567667752599493,0.9971985095524912,5.759852509130567,0.1154058679631351,False,False,False,False
dup,B,SN07hj_B_comb_dup.fits,20,1.17317790627268,0.9445945616465738,0.5890536206669986,2.6076329386911525,0.304230596784934,False,False,False,False
dup,V,SN06bd_V_comb_dup.fits,17,1.1729975179475278,0.9289850007414674,0.5089767158889638,2.0561226565428483,0.1885898540680489,False,False,False,False
dup,B,LSQ15alq_B_comb_dup.fits,25,1.1663335539981028,1.1695529031944225,0.0362179792088571,1.248043161164638,0.0434753541237327,False,False,False,False
dup,V,LSQ13dhj_V_comb_dup.fits,25,1.1638064226641045,1.193414021829165,0.1329917273197502,1.808667297819578,0.0392463438757124,False,False,False,False
swo,V,SN06dd_V_comb_swo.fits,16,1.162619430527902,1.198587182608935,0.4722927332516023,2.770273021664828,0.0281978029204416,False,False,False,False
dup,V,SN04gu_V_comb_dup.fits,19,1.1608316558213052,1.232565778299389,0.6535614168511228,2.541607778519308,0.2909527083906166,False,False,False,False
dup,B,SN05ag_B_comb_dup.fits,24,1.1584578177265898,1.0715517833902912,0.4040056356252215,2.1636486202880443,0.0629379140368142,False,False,False,False
dup,V,CSP13aba_V_comb_dup.fits,24,1.1577981811176392,1.040528424135059,0.5045994457301016,2.213040929894148,0.074454218915506,False,False,False,False
dup,B,CSP13ag_B_comb_dup.fits,25,1.157041281619584,1.1641412024394406,0.0351656451440035,1.2549500538594751,0.0245044326859712,False,False,False,False
dup,B,ASAS15hf_B_comb_dup.fits,25,1.156557161307466,1.1598866058354056,0.0511652295059673,1.3148805882418746,0.0363728733892761,False,False,False,False
dup,B,ASAS15ga_B_comb_dup.fits,24,1.1564037100616449,1.035806547121419,0.3498788747064036,1.4510058799942664,0.0824155168691259,False,False,False,False
dup,B,SN08fu_B_comb_dup.fits,25,1.1540799711513714,1.237412464660998,0.2253814755080347,1.91021862451524,0.0635040336027724,False,False,False,False
dup,V,CSP13aao_V_comb_dup.fits,25,1.153446454628614,1.231169785679164,0.3799321835184051,2.834658747238699,0.0472326204239422,False,False,False,False
dup,B,PS15sv_B_comb_dup.fits,25,1.1530998576241642,1.1830981034439552,0.063650171968597,1.356318538441646,0.0383446308624944,False,False,False,False
dup,B,LSQ12bld_B_comb_dup.fits,25,1.153012254799294,1.1847405215178286,0.1636477282170391,1.892542190695664,0.0618177017188568,False,False,False,False
dup,B,SN07bd_B_comb_dup.fits,25,1.152760596798295,1.164733464160994,0.1952938426209445,1.7044671735974295,0.0420179161623927,False,False,False,False
dup,B,SN08hj_B_comb_dup.fits,24,1.1497935955516176,1.5213636453809103,0.6196098901445054,3.2386386542548777,0.1387549468193219,False,False,False,False
