ASAS14ad	29.869739747246346	0.062271261311603605	6
ASAS14hp	29.809106436905537	0.07093774156788889	4
ASAS14hr	29.924622545551017	0.15878524682281484	3
ASAS14hu	29.915474227946284	0.07520506267071736	12
ASAS14jc	29.79195703208746	0.20106980881866102	5
ASAS14jg	29.722033148716577	0.17566437524058756	6
ASAS14jz	29.803753512967457	0.15001396290557978	9
ASAS14kq	29.829725542146505	0.09964421654986699	7
ASAS14lt	29.91415936087967	0.05793143767570398	6
ASAS14me	29.878083188311802	0.04803846569584669	11
ASAS14mf	29.872961550797708	0.07693961114939461	5
ASAS14my	29.98375129699707	0.29612452404775036	1
ASAS15aj	29.197700285221195	0.3018164172675766	6
ASAS15al	29.89648221296401	0.19311286560201055	5
ASAS15as	30.537488521168523	0.16076440305949247	5
ASAS15ba	29.84354561766748	0.213521528485088	5
ASAS15be	29.777176415641957	0.18851245840344272	6
ASAS15cb	30.027410334476357	0.07922370649623725	4
ASAS15cd	29.92401454553717	0.14369145191307134	6
ASAS15da	29.573272497197454	0.3363843304627158	4
ASAS15dd	29.98153578764336	0.060099118011270075	7
ASAS15eb	29.8795717557357	0.10155418199431607	22
ASAS15fr	29.91613333621185	0.08888904665521902	8
ASAS15ga	29.9342544783736	0.1670335346643021	3
ASAS15go	29.906684709318675	0.09294693230194534	7
ASAS15gr	29.747202040314864	0.16095916960899798	4
ASAS15hf	29.855942161409278	0.11417176121737893	6
ASAS15hg	29.92907669323396	0.04150886738121107	4
ASAS15hx	29.688533560473363	0.14998823653653542	6
CSP12F	29.230455141115716	0.06595680557387584	10
CSP12G	29.591248393739868	0.03669292674389103	19
CSP12J	29.557590669642025	0.05493110496287884	17
CSP12M	29.71202005644161	0.173339059777112	3
CSP12N	30.60844903234097	0.06519740982590046	7
CSP13aad	29.138328394094593	0.0417947309565047	10
CSP13aaf	29.60870429506592	0.09590256652330366	4
CSP13aam	29.219580295288026	0.10293221803015454	10
CSP13aao	29.20808900833779	0.043564632215439054	13
CSP13aaq	30.53752190360323	0.07389309116603938	9
CSP13aax	29.643044651431257	0.05582647525530746	10
CSP13aay	29.80869509858046	0.039509278429967584	12
CSP13aba	29.541180462410583	0.0738536978428468	9
CSP13abl	29.578892638714425	0.05225408624676734	8
CSP13abm	29.84883340496585	0.11375435532316115	6
CSP13abs	30.62884847859367	0.04330740172788412	10
CSP13ag	29.95346610613549	0.10439574995192301	9
CSP13al	29.860052282976046	0.07933244693598077	14
CSP13am	29.88246919419328	0.03875883197133371	11
CSP13an	29.960619215326766	0.13262022792565628	6
CSP13B	29.908561678363885	0.04735211644940334	20
CSP13bf	29.62472947857474	0.06355823891924647	12
CSP13bh	29.193816619657998	0.15870877234467087	6
CSP13M	29.391538148557395	0.20163424513772055	10
CSP13N	29.02960101821251	0.16075664578204943	11
CSP13P	28.787437431594856	0.08270054179798482	11
CSP13Q	29.159853047084958	0.08312461189715134	9
CSP13U	29.551700577774458	0.10745909568314749	13
CSP13Y	29.59082567537013	0.14202787808135023	5
CSP14aaa	29.890128257871524	0.04660015031624958	4
CSP14aab	29.70794344060398	0.14422814555753913	10
CSP14aal	30.58694129402313	0.09430774932680791	11
CSP14aaq	29.807765348176964	0.11606701242421336	11
CSP14aar	29.535642060704177	0.2940081725456525	8
CSP14aaw	29.88929085725155	0.07629243413846509	4
CSP14aax	29.888992772739364	0.03930945710626493	13
CSP14aay	29.623068148820135	0.2667919182752521	10
CSP14aba	29.876312380697964	0.08838207521305833	8
CSP14abf	29.68354691720204	0.04446293589689121	13
CSP14abh	29.986684178722037	0.05288873296420226	7
CSP14abl	29.28123554379407	0.06970024807854351	7
CSP14acm	29.832321865089437	0.029552195974790998	5
CSP14acp	29.903892381827603	0.142215780088434	7
CSP14acy	30.531992977118193	0.15611998587408615	6
CSP14adc	29.752528553808535	0.15769280945601757	3
CSP14ade	29.922645258034553	0.11529291386722768	5
CSP14adf	29.50384430756045	0.12488548577673937	10
CSP15aaj	30.013703035747596	0.1053255177925031	2
CSP15B	29.931611746604858	0.13671608963937054	3
KISS13l	29.812188746305015	0.089473908540378	9
KISS13v	30.49974728041256	0.07401171147739648	6
KISS15m	29.843751220178945	0.061176480691856425	7
LSQ11bk	30.65134807725749	0.055099447254861524	10
LSQ11ot	30.515652930354104	0.04352490189648934	17
LSQ11pn	29.788327917438185	0.04057009697835948	16
LSQ12agq	30.171963124830405	0.1140820942494603	10
LSQ12aor	30.217241123153492	0.06654401708361356	9
LSQ12bld	30.14291510569467	0.13366083802748668	5
LSQ12btn	30.209099962866645	0.043544157893039226	15
LSQ12ca	30.12199480575489	0.09493337222039758	9
LSQ12cda	30.20038614792356	0.04791964265143902	10
LSQ12cdl	30.027576637988176	0.1255211419082858	15
LSQ12fuk	30.31859696376844	0.19918236349608853	2
LSQ12fvl	30.037026517454837	0.13224356148836627	9
LSQ12fxd	30.13376893309793	0.0512273148503103	9
LSQ12gdj	30.116633646389925	0.06257812920895113	12
LSQ12gef	nan	inf	0
LSQ12gln	30.210746671398315	0.0972270005129043	12
LSQ12gpw	29.952910981686575	0.056133822403447615	13
LSQ12gxj	30.277250249839486	0.0449291702583018	14
LSQ12gyc	29.846233280495014	0.11394222801561918	7
LSQ12gzm	30.23143643550913	0.05218735660997878	15
LSQ12hjm	30.25568180376374	0.1537812433351053	2
LSQ12hno	30.20333339306229	0.08979211399277537	18
LSQ12hnr	29.83879784103431	0.0447696981401678	17
LSQ12hvj	29.887992715268844	0.03131660546569364	20
LSQ12hxx	29.719207662279146	0.0877440334901019	13
LSQ12hzj	29.73005676352818	0.05896821460953898	19
LSQ12hzs	29.51767438647657	0.06518364371974648	9
LSQ13cwp	29.268478694541674	0.05778899659663013	7
LSQ13dby	29.212300653393406	0.0628847685496383	6
