ASAS14hu	27.652162859852396	0.22997726196722468	30
ASAS14jc	29.18628579568938	0.07555585561836962	19
ASAS14jz	28.945318682941426	0.11238777826316174	20
ASAS14kd	29.022687213826465	0.10194632878654472	18
ASAS14lo	28.84070533197519	0.04951127400912875	16
ASAS14lp	27.842717593522515	0.0750610932886755	13
ASAS14lt	29.288463518001738	0.03580441298790592	18
ASAS14lw	29.116493063081435	0.11439860635117519	17
ASAS14me	29.22686823493078	0.0193842077611107	25
ASAS15aj	29.172400330819833	0.10013843261680055	20
ASAS15al	29.153717581460665	0.10646049470901597	19
ASAS15as	29.304455679189516	0.03064623695825813	13
ASAS15ba	28.273199963357996	0.04442666495349504	16
ASAS15be	29.248402825880746	0.04071854924428209	14
ASAS15bm	29.276114339341888	0.07588795579970169	19
ASAS15cb	27.547069159974356	0.03703025202930899	18
ASAS15da	29.303999862917856	0.04829493212292478	20
ASAS15db	27.824467560794556	0.040418299993855065	13
ASAS15dd	28.74460045546422	0.06520642274087808	20
ASAS15eb	28.823706328671427	0.09035092318236725	45
ASAS15fr	28.946800885154783	0.029220838926733064	29
ASAS15ga	28.83531794620642	0.046404894895584026	12
ASAS15go	28.10335866092021	0.024955863951150813	17
ASAS15gr	29.03593368644474	0.041572449648781415	15
ASAS15hf	28.778144652155344	0.07533327857038823	22
ASAS15hg	29.087760528000622	0.09254374226042991	21
ASAS15hx	28.646995577480872	0.08023623419692447	20
CSP12F	28.84308009334116	0.0395863533406547	15
CSP12G	27.535935252120815	0.03647754488288538	24
CSP12M	27.24082638210319	0.17114921009350278	3
CSP12N	27.921479807957237	0.07120171466042217	6
CSP13aad	27.49433311704867	0.03494391081161033	15
CSP13aaf	27.545375912311435	0.033839933590647485	17
CSP13aam	27.503019812629216	0.08984779372748498	12
CSP13aao	27.486646252039137	0.030256125230512222	27
CSP13ab	30.211841192730677	0.04074046427819498	10
CSP13abl	27.248243989927065	0.11735824304014433	23
CSP13al	28.17092234826029	0.02850626453266455	21
CSP13an	28.363315112865553	0.04198483791437689	18
CSP13ay	28.853080575331592	0.03559624533828554	26
CSP13B	28.653019028265494	0.04682461288667156	25
CSP13bf	28.73346212261117	0.05568377030599787	16
CSP13bh	27.658587652339495	0.08854888944194006	7
CSP13C	30.209524623289745	0.08928307174720596	17
CSP13G	29.047943032252828	0.059486705820232716	9
CSP13P	28.404666683227607	0.1325691736121679	23
CSP13Q	27.617760610208585	0.0617893048988848	16
CSP13U	27.476024451682182	0.06077456664030016	16
CSP13Y	29.604077494533364	0.09533253954650665	9
CSP13Z	30.03660086270612	0.04194868720803893	16
CSP14aar	27.3996358478236	0.04604367740726684	18
CSP14aaw	27.513624764151643	0.024441596240367857	24
CSP14abf	29.099790380284013	0.0719551517860276	35
CSP14abh	29.36194059387805	0.02546975902530597	21
CSP14abl	28.90616925232767	0.027983830949514905	19
CSP14abn	27.544452128314248	0.01856861737993695	31
CSP14acl	29.06548329339277	0.05099373911794624	11
CSP14acp	29.73484523339103	0.21039551572204984	17
CSP14ade	29.281656829427398	0.02759252118563908	17
CSP15aae	27.930533152425333	0.0300845808365426	23
CSP15aaj	28.598828759630923	0.013991450671425845	18
CSP15aak	28.950083851924624	0.059441240296908254	21
CSP15B	27.993537520385313	0.14873964940409917	19
KISS13j	30.27909262248984	0.05660835784231234	21
KISS13l	27.26213108081427	0.12690813001987272	14
KISS13v	30.30704352138806	0.040998447185647616	10
KISS15m	29.107966855726826	0.028415757716926695	23
LSQ11bk	28.00830599617007	0.07778948417687324	10
LSQ12agq	26.78727511837821	0.1010144842278895	4
LSQ12bld	27.05271992339602	0.11336880748037784	8
LSQ12blp	nan	inf	0
LSQ12btn	27.581269616231914	0.03712477123100512	19
LSQ12ca	27.412505546056323	0.05689097774082954	19
LSQ12cda	27.062869941089946	0.0505993882107565	14
LSQ12cdl	27.1840403800613	0.032259909309944095	16
LSQ12gyc	27.5046212043808	0.024275207956252584	14
LSQ12gzm	27.51142742318922	0.046676418426171665	21
LSQ12hnr	27.546262986118744	0.038243017924483425	23
LSQ12hvj	28.8582116945609	0.025395697847909477	35
LSQ12hzj	29.975681509800513	0.06466305773414661	25
LSQ13abo	29.610569611910275	0.05895571476586665	7
LSQ13aiz	28.326055499165356	0.10293869630591249	15
LSQ13dcy	27.663205896719298	0.28574652975600834	15
LSQ13dhj	29.51819197576322	0.03280283642760855	19
LSQ13dpm	29.506603357655155	0.02388660239888932	44
LSQ13pf	27.352579032679127	0.08024536764573448	15
