object,z,flux_B,flux_V,mag_B,mag_V,B_minus_V,B_minus_V_err,annulus_tag,epoch,zp_err_B,zp_err_V,n_ref_B,n_ref_V,bkg_frac_B,bkg_frac_V,zp_diff,zp_diff_n_mad,flag_high_bkg,flag_large_err,flag_zp_outlier,flag_low_flux,flag_exclude,ra_deg,dec_deg,ebv_sfd,A_B,A_V,colour_excess_BV,ebv_applied,mag_B_dered,mag_V_dered,B_minus_V_dered,B_minus_V_dered_err,gal_b_deg
LSQ12gln,0.112,341.69137132317286,1011.2350310517884,23.705505005750467,22.69861640649081,1.0068885992596537,0.1398434974196894,ann20-30,CSP-II,0.100514248451821,0.0972270005129043,14,12,-0.0880468330687528,-0.0858306795073475,-0.1711566362251844,0.8169479765245269,False,False,False,True,False,80.74754,-33.46426,0.02003179151001783,0.07263527601532466,0.05492717232046889,0.017708103694855766,0.017708103694855766,23.63286972973514,22.643689234170342,0.9891804955647979,0.13987219645141866,-32.06695321436398
LSQ12gpw,0.058,15659.50744609994,32398.077774215923,19.095082267770408,18.67661287259101,0.4184693951793932,0.1744473658908218,ann20-30,CSP-II,0.1651692388086368,0.0561338224034476,13,13,0.059556556718001,0.0427117839010198,-0.3708834698037222,-1.0793521814463756,False,False,False,False,False,48.2425,-11.71111,0.06153733665346764,0.22313438270547364,0.16873537710380826,0.054399005601665384,0.054399005601665384,18.871947885064934,18.507877495487204,0.3640703895777278,0.1746643647473456,-53.422970004826226
LSQ12gxj,0.036,6173.153523304159,13922.278918494583,20.28391356514738,19.91797442445496,0.3659391406924186,0.2729542787837876,ann20-30,CSP-II,0.2692311422667857,0.0449291702583018,10,14,0.0431718204739767,0.0459026703739273,-0.5170689902110119,-2.4673060205703266,False,True,False,False,True,43.24167,1.60667,0.057597912351512605,0.2088500301865847,0.15793347566784757,0.05091655451873714,0.05091655451873714,20.075063534960794,19.760040948787115,0.3150225861736815,0.27307582498601657,-48.99742498566719
LSQ12gyc,0.093,827.2312744149009,1581.0882916714604,22.462108307091043,21.848842973920235,0.6132653331708084,0.1208094874986401,ann20-30,CSP-II,0.040150976881276,0.1139422280156191,7,7,0.0611987092041171,0.0108461348066278,-0.0900576107668946,1.5869401304699682,False,False,False,True,False,41.45833,-17.92944,0.020562975597829544,0.07456134951772993,0.05638367908924861,0.01817767042848132,0.01817767042848132,22.387546957573313,21.792459294830987,0.5950876627423272,0.12084449188465547,-62.10760229207059
LSQ12hjm,0.07,15523.093567204767,34980.70039693627,19.51252046133857,18.89611055166472,0.6164099096738553,0.2134548465192609,ann20-30,CSP-II,0.1480347955747917,0.1537812433351053,3,2,0.0103897458149926,0.0186054482192802,-0.2657156542943788,-0.0808396551593075,False,False,False,False,False,47.61971,-16.49361,0.02466992028490502,0.0894531309530656,0.06764492142120956,0.02180820953185604,0.02180820953185604,19.423067330385507,18.82846563024351,0.5946017001419993,0.21348336424985823,-56.15389689859483
LSQ12hno,0.048,19185.345487255807,40132.71788299046,19.037647555882145,18.69458696260285,0.3430605932792865,0.226510221648072,ann20-30,CSP-II,0.207952534910655,0.0897921139927753,18,18,-0.0110854016142729,-0.0134817243921008,-0.458261776369099,-1.9089627729445788,False,False,False,False,False,55.68025,-2.66939,0.10365759826953307,0.37586245132532686,0.28422913445505965,0.09163331687026721,0.09163331687026721,18.66178510455682,18.410357828147788,0.2514272764090193,0.22698421779703376,-42.32379686809449
LSQ12hnr,0.1243,173.47733478620287,583.4099465917134,23.98851507969511,22.923863268129544,1.0646518115655643,0.0718020892891096,ann20-30,CSP-II,0.0561356763094516,0.0447696981401678,15,17,-0.039131986116735,-0.1342183001716601,-0.252175908194669,0.0477130395774729,True,False,False,True,True,160.81167,-8.77806,0.03223249713843347,0.11687503462395976,0.08838150715358457,0.028493527470375188,0.028493527470375188,23.87164004507115,22.83548176097596,1.036158284095189,0.07194667596656927,42.52691747777031
LSQ12hvj,0.071,16746.363395745768,38316.11888497254,19.14275269955334,18.429538935038288,0.7132137645150536,0.0478860823752348,ann20-30,CSP-II,0.0362263316850308,0.0313166054656936,19,20,-0.0016072790666086,-0.0026682318818629,-0.1854387378255744,0.6813470107668324,False,False,False,False,False,166.91096,-29.71142,0.045469627526045144,0.16487286940943968,0.12467771867641578,0.040195150733023904,0.040195150733023904,18.977879830143902,18.30486121636187,0.6730186137820297,0.04831601731201058,27.97312347722802
LSQ12hxx,0.069,23120.51723280914,58916.33643185919,18.37235980164222,17.793618328601426,0.5787414730407932,0.1919718552623364,ann20-30,CSP-II,0.1707459451927082,0.0877440334901019,13,13,0.0088904925299256,0.0068610029136636,-0.4368539968147651,-1.705707281314675,False,False,False,False,False,49.93429,-27.00711,0.01564789890642792,0.056739281434707634,0.04290653880142536,0.013832742633282276,0.013832742633282276,18.31562052020751,17.7507117898,0.5649087304075109,0.19198461302652267,-57.10900029205191
LSQ12hzj,0.029,75581.27077806745,196649.20514027367,17.329553529294422,16.49582627522073,0.8337272540736933,0.0838294270384709,ann20-30,CSP-II,0.0595829044555708,0.0589682146095389,18,19,0.0125373470273145,0.0038713394453737,-0.2044677602117133,0.5006765544724477,False,False,False,False,False,149.80167,-9.00231,0.05726467988623277,0.20764172926748,0.15701975224805026,0.05062197701942975,0.05062197701942975,17.121911800026943,16.33880652297268,0.7831052770542636,0.0842198017230308,34.814644537127606
LSQ12hzs,0.072,13035.337549440132,24702.55900706076,19.18308898535677,18.535819523056247,0.6472694623005211,0.0967451865507646,ann20-30,CSP-II,0.0714893258616936,0.0651836437197464,10,9,0.0069642354399963,0.0039934127330836,-0.0467796969080005,1.997840926406338,False,False,False,False,False,60.47163,-26.66397,0.02254897241852229,0.08176257398956183,0.06182928237158812,0.019933291617973706,0.019933291617973706,19.101326411367207,18.47399024068466,0.6273361706825473,0.09679774235631355,-47.79976689922004
LSQ13cwp,0.0665,1416.8846904024383,7371.815466370369,21.025877021005844,19.59954255632796,1.4263344646778862,0.0778601624302811,ann20-30,CSP-II,0.052178891958573,0.0577889965966301,8,7,0.1439084225120389,0.2072828122509158,-0.3642654042326825,-1.016517165424908,True,False,False,False,True,60.96108,-2.65506,0.13070917282235772,0.47395146065386906,0.35840455187890485,0.11554690877496421,0.11554690877496421,20.551925560351975,19.241138004449056,1.3107875559029218,0.08002495079493942,-37.93949483892897
LSQ13dhj,0.0935,2234.8602398409867,5308.80899062791,20.480738253658068,19.93959523078233,0.5411430228757332,0.1268845987198231,ann20-30,CSP-II,0.1054546073134006,0.070562222106925,5,5,-0.0438427414044335,0.0189369224292934,-0.3982238039761121,-1.3389341268522903,False,False,False,False,False,33.14379,-37.33967,0.01341919079308748,0.0486579858157352,0.036795421154645874,0.011862564661089328,0.011862564661089328,20.432080267842334,19.902799809627684,0.5292804582146439,0.12689879367260826,-70.09836713527642
LSQ13dkp,0.06894,229.15910666240663,776.6455675675161,23.51544484390348,22.434074513416743,1.0813703304867277,0.0727561202757869,ann20-30,CSP-II,0.0545435830874116,0.0481502916042198,13,14,0.8326412433998004,0.752209041976778,-0.243844038132412,0.1268197185958338,True,False,False,True,True,47.54154,-36.62914,0.014421022296320609,0.05229062684645853,0.03954244313651111,0.012748183709947417,0.012748183709947417,23.46315421705702,22.39453207028023,1.0686221467767802,0.07278470616822655,-59.24710807941317
LSQ13dpm,0.05086,20038.353036919336,39721.10689639331,18.70917497999965,18.200400064774115,0.508774915225537,0.0526947289359431,ann20-30,CSP-II,0.0430100803230808,0.0304444978318688,20,23,-0.0042446621878632,-0.0064357732391594,-0.2341233812368237,0.219112190650855,False,False,False,False,False,157.28483,-17.11389,0.05297477761559765,0.1920865436341571,0.14525684022196875,0.04682970341218834,0.04682970341218834,18.51708843636549,18.055143224552147,0.46194521181334863,0.053224766775885085,33.893002009540176
LSQ13dqh,0.1038,902.7488414868238,2568.4626250086844,21.969015824735727,21.094669190300216,0.8743466344355113,0.069550088399659,ann20-30,CSP-II,0.0537274682485456,0.0441653025802146,8,8,0.0416059240533661,-0.1635071159842453,-0.2609191423327672,-0.0352993227585702,True,False,False,True,True,65.52454,-2.89006,0.05058159365201714,0.18340885858221415,0.13869472979383102,0.04471412878838313,0.04471412878838313,21.785606966153512,20.955974460506386,0.8296325056471282,0.06991708118350598,-34.198248948024286
LSQ14act,0.0591,10584.829937468628,37160.66316847279,19.63161047626607,18.544298764097498,1.087311712168571,0.050057026218787,ann20-30,CSP-II,0.0399321020612744,0.0301849813456344,21,22,0.0969945509096531,0.0612990282466252,-0.2761872154271927,-0.1802615639462835,False,False,False,False,False,239.93604,-10.44467,0.2293300401091071,0.8315507254356224,0.6288229699791716,0.20272775545645072,0.20272775545645072,18.800059750830446,17.915475794118326,0.8845839567121202,0.05964753616351674,30.890156819887068
LSQ14age,0.08054,9008.81910778718,18007.446048782225,19.82880325827144,19.32399135550128,0.504811902770161,0.0792720416947246,ann20-30,CSP-II,0.0529462755040724,0.0589978686453759,10,10,0.0075503178841427,0.0038070199594165,-0.2471487364160225,0.0954433643775487,False,False,False,False,False,201.03583,-13.44053,0.05704186726774336,0.2068338107128374,0.15640880004815227,0.05042501066468513,0.05042501066468513,19.6219694475586,19.16758255545313,0.45438689210547584,0.07968154896827631,48.662051034876065
LSQ14ahc,0.05086,22875.06288466953,52400.98718252459,18.82634340141741,18.16890162179344,0.6574417796239764,0.0657241339754466,ann20-30,CSP-II,0.0536883431763251,0.0379107319080442,11,11,0.0072537275244965,0.0016524658307766,-0.2425011506267687,0.1395697219051654,False,False,False,False,False,205.95067,-32.91019,0.04648991311178309,0.16857242494332547,0.12747534175250924,0.04109708319081623,0.04109708319081623,18.657770976474087,18.041426280040934,0.6163446964331603,0.066052247691811,28.68544061861778
LSQ14ahm,0.04977,4725.088253855829,14021.5037804088,20.239196666568933,19.54913443118193,0.6900622353870034,0.0757068536262838,ann20-30,CSP-II,0.0607596049590726,0.0451641239393504,10,11,0.0181327205689326,0.0057811210195861,-0.4908994367639039,-2.218840016044876,False,False,False,False,False,175.34354,-12.39931,0.02737053362533661,0.09924555492547055,0.07505000320067298,0.024195551724797565,0.024195551724797565,20.139951111643462,19.474084427981257,0.6658666836622058,0.07580576863872039,46.97156930033173
LSQ14ajn,0.02101,247850.31108278048,690101.056320388,16.126236448249383,15.29769547500886,0.8285409732405231,0.0919501127542276,ann20-30,CSP-II,0.049225205411473,0.0776640353555844,4,4,0.0009804612206801,6.188146239002467e-05,-0.2832670863479976,-0.2474811763788643,False,False,False,False,False,178.877,11.924,0.01940609063206976,0.07036648463188494,0.05321150051313528,0.01715498411874966,0.01715498411874966,16.055869963617496,15.244483974495724,0.8113859891217734,0.09199107102651921,69.91687039190313
LSQ14asu,0.0684,20051.87641230836,67417.36124733352,18.9537435419392,17.88063298196498,1.0731105599742143,0.0780745605677164,ann20-30,CSP-II,0.044535317586668,0.0641267689447757,9,8,0.0202497834464751,0.0161913608277936,-0.243431266957522,0.1307387615713086,False,False,False,False,False,167.89975,-21.46658,0.037323066107032725,0.13533343770410067,0.10233984726548373,0.03299359043861694,0.03299359043861694,18.8184101042351,17.778293134699496,1.0401169695355974,0.07825282473686694,35.73412124641225
LSQ14auy,0.0825,6129.290987229195,19683.85785181401,20.242404333495426,19.216947019659848,1.0254573138355738,0.0983218113353077,ann20-30,CSP-II,0.0852820570298809,0.0489300452994681,3,3,0.0900102342429299,0.0745440611062462,-0.241292636609522,0.1510439203428716,False,False,False,False,False,217.04704,-4.05483,0.0667423488061822,0.24200775677121664,0.18300752042655158,0.05900023634466506,0.05900023634466506,20.00039657672421,19.033939499233295,0.9664570774909087,0.09877394847938009,51.03952327096571
LSQ14azy,0.0458,80541.51258892947,153381.04552723214,17.315120255263263,16.677501726697102,0.6376185285661613,0.0608026332686909,ann20-30,CSP-II,0.0499949290961637,0.0346044401352845,4,4,0.0027999490741764,0.0011517716483612,-0.0617612522452937,1.85559901907851,False,False,False,False,False,168.14467,12.07356,0.016512528390279304,0.05987442794315275,0.045277352846145855,0.014597075097006897,0.014597075097006897,17.25524582732011,16.632224373850956,0.6230214534691544,0.06084747260324328,62.36974954292137
LSQ14ba,0.07755,8283.569829820666,16966.39243466203,19.93669540326802,19.396382634025656,0.5403127692423624,0.0716246493997871,ann20-30,CSP-II,0.0522965518685199,0.048940382756019,6,6,0.0081640992244473,0.013869039406198,-0.238117156759003,0.1811934142004647,False,False,False,False,False,165.34592,-15.61953,0.048859985414044224,0.17716630711132436,0.13397408000530925,0.04319222710601511,0.04319222710601511,19.759529096156694,19.262408554020347,0.49712054213634727,0.07195727172976536,39.59893419809483
LSQ14bjj,0.08114,8062.418172510969,15640.895409477216,20.671881199266025,20.178559114971485,0.4933220842945403,0.0720020138223605,ann20-30,CSP-II,0.0559389457542449,0.0453334792662006,5,5,-0.0128178570296997,-0.0013058677376714,-0.226168645728368,0.2946381774751025,False,False,False,False,False,215.2045,-5.25058,0.04146396156915429,0.15034832464975345,0.11369418262262106,0.036654142027132394,0.036654142027132394,20.52153287461627,20.064864932348865,0.45666794226740787,0.07224046140042067,51.0758281956645
LSQ14fms,0.078,4112.492142561117,11209.085520765042,20.53089271204925,19.717081717051165,0.8138109949980858,0.0963918041124922,ann20-30,CSP-II,0.0766241768534917,0.0584817528942653,9,9,0.0067161376094625,0.0158870623422175,-0.2748517587108843,-0.1675821120332629,False,False,False,False,False,3.74929,-51.211,0.014909812098879724,0.05406297867053787,0.040882704775128204,0.01318027389540967,0.01318027389540967,20.476829733378715,19.676199012276037,0.8006307211026762,0.09641486981960817,-64.94803761072046
LSQ14foj,0.04607,4297.001194548281,6253.989020194713,20.570663663745822,20.42016721450216,0.1504964492436649,0.1296064264320858,ann20-30,CSP-II,0.0874201019212829,0.0956846463784456,5,5,0.0910618802478286,0.0609385253340585,-0.2569826508144537,0.0020755725135452,False,False,False,False,False,6.64442,-32.80917,0.011989206178235949,0.04347286160228355,0.032874403340722974,0.010598458261560577,0.010598458261560577,20.52719080214354,20.387292811161437,0.13989799098210431,0.12961751946332037,-82.17652716319098
LSQ14gfb,0.0527,62399.874113448015,193499.516389178,17.673605306415958,16.707380662348726,0.966224644067232,0.085636526975824,ann20-30,CSP-II,0.0679826794024336,0.0520765787446426,7,7,-0.0007602679498993,0.0010552614742174,-0.2625157819312704,-0.0504585673558849,False,False,False,False,False,77.524,-36.31208,0.01603633430603728,0.05814774819369118,0.043971628667154226,0.014176119526536954,0.014176119526536954,17.615457558222268,16.66340903368157,0.952048524540695,0.08566655933922347,-35.23345422682654
LSQ14gfn,0.1217,5851.40529393722,17372.602873245105,20.227472176346726,19.26475366490741,0.9627185114393164,0.0845451740522555,ann20-30,CSP-II,0.0331917059839159,0.0777572961811524,11,11,0.0318108655031651,0.0185635460543519,-0.2187932680092146,0.3646634699375,False,False,False,False,False,52.134,-4.20394,0.033486168383282736,0.1214208465577832,0.09181907370696125,0.02960177285082194,0.02960177285082194,20.106051329788944,19.17293459120045,0.9331167385884944,0.0846777351987966,-46.09843450755006
LSQ14gov,0.0896,3812.797533804037,9403.499856442242,20.397490390611203,19.956970277844093,0.4405201127671105,0.2776364148775572,ann20-30,CSP-II,0.2714899103543762,0.0580965355407347,9,7,0.0511337996694825,0.0177147047553241,-0.5395943326645423,-2.681172178099839,False,True,False,False,True,61.50554,-16.02817,0.036614024866047694,0.13276245416428895,0.10039565618270277,0.032366797981586176,0.032366797981586176,20.264727936446914,19.85657462166139,0.4081533147855243,0.27768470910750476,-43.714525943257335
LSQ14ie,0.08954,3732.7198215799945,7667.205319861076,20.80225932741551,20.29495741138781,0.5073019160277035,0.0813602675305345,ann20-30,CSP-II,0.05186679209712,0.0626843601721696,28,30,0.0062340109351359,0.0027779346304532,-0.2742273350215782,-0.1616535408970955,False,False,False,False,False,193.88929,-32.94456,0.071430657329312,0.25900756347608533,0.1958628623969735,0.06314470107911183,0.06314470107911183,20.543251763939423,20.099094548990834,0.4441572149485916,0.08198516217257869,29.919212530600237
LSQ14jp,0.0454,27816.14138726629,81185.2899817455,18.472361357538915,17.624097743016417,0.848263614522498,0.0918367263325936,ann20-30,CSP-II,0.0615108677466382,0.0681938226861002,10,10,0.039113843830811,0.042722803902474,-0.3146875382006158,-0.5458016711470728,False,False,False,False,False,194.33958,-15.79264,0.052615085933854486,0.19078230159615636,0.144270565630629,0.04651173596552735,0.04651173596552735,18.28157905594276,17.47982717738579,0.8017518785569706,0.09213775473713465,47.0550726659864
LSQ14mc,0.05662,16958.94289568584,38736.975761739646,19.028605999392617,18.42006364672383,0.6085423526687883,0.0718973184154439,ann20-30,CSP-II,0.064542074745381,0.0316787781155363,8,8,-0.0134043608349685,-0.0177989673684561,-0.2882749824248236,-0.2950284886324922,False,False,False,False,False,135.55604,17.06031,0.020535985969808337,0.07446348512652502,0.05630967352921446,0.01815381159731056,0.01815381159731056,18.954142514266092,18.363753973194616,0.5903885410714778,0.07195596676957931,36.39744160900321
LSQ14q,0.06695,7770.078220711343,14397.617325881458,19.890785393101503,19.49933502457932,0.3914503685221824,0.1324230935536642,ann20-30,CSP-II,0.1053325054433262,0.0802554608942853,4,4,0.029007005533775,0.0286901720586568,-0.2782127200896802,-0.1994926544443739,False,False,False,False,False,133.49004,17.32714,0.01995873642455573,0.07237037827543907,0.05472685527613181,0.017643522999307264,0.017643522999307264,19.818415014826062,19.444608169303187,0.37380684552287513,0.132453179766514,34.65795536400908
LSQ14wp,0.06945,3866.222211522668,8237.908555167973,21.359330687026446,20.641334356638275,0.7179963303881713,0.1348278064130849,ann20-30,CSP-II,0.0599508237960914,0.1207660387208851,7,7,-0.0116184894262582,0.0150219668502025,-0.103329057698744,1.4609347937685673,False,False,False,False,False,153.52379,6.67508,0.0205969366079049,0.07468449214026317,0.056476800178875235,0.018207691961387933,0.018207691961387933,21.284646194886182,20.5848575564594,0.6997886384267834,0.1348592758966036,47.45056254856719
LSQ14xi,0.0508,82078.91485849612,202944.29888935384,17.35069856402006,16.63447587168767,0.7162226923323907,0.0854591459773489,ann20-30,CSP-II,0.0639159374622231,0.0567275820875791,13,13,-0.0001592162634202,0.0010487527806931,-0.2666404314199191,-0.0896199225767065,False,False,False,False,False,187.67154,-13.77275,0.03709647276765923,0.13451181025553238,0.10171852832892161,0.03279328192661077,0.03279328192661077,17.21618675376453,16.53275734335875,0.6834294104057799,0.08562006689012508,48.79008980872748
LSQ15aae,0.0516,8223.017657927014,19954.11318840788,19.945150942744185,19.20669562476248,0.7384553179817033,0.1009397329841494,ann20-30,CSP-II,0.0445152872664386,0.0905937022893856,9,10,0.0719197253144286,0.0602143739864026,-0.2240477033730279,0.3147753981550523,False,False,False,False,False,247.56537,5.933,0.06315801767640905,0.2290109720946592,0.1731792844687136,0.05583168762594559,0.05583168762594559,19.716139970649525,19.03351634029377,0.6826236303557577,0.10133424611105718,33.95836027385386
LSQ15agh,0.0603,66003.42008707066,173346.1106474957,17.565336159334365,16.7757666860131,0.789569473321265,0.1790474925583886,ann20-30,CSP-II,0.067633095836281,0.1657822938043947,5,5,0.0024783248550321,0.0013380944026376,-0.2587996816532438,-0.0151761698031967,False,False,False,False,False,163.226,23.598,0.02178734530500031,0.07900091407593111,0.059740900826310846,0.01926001324962027,0.01926001324962027,17.486335245258434,16.71602578518679,0.7703094600716448,0.17907400945718457,63.053701516811806
LSQ15aja,0.07,788.520672384923,1805.3689543777805,23.091140351394365,22.2415063380774,0.8496340133169653,0.153652470492493,ann20-30,CSP-II,0.0880389453766472,0.1259294476499209,8,7,0.2096234060650309,0.2038442562901329,-0.0497482026124131,1.9696565420882357,True,False,False,True,True,255.78713,12.46156,0.05441161051300733,0.19729649972016458,0.1491966360266661,0.048099863693498474,0.048099863693498474,22.8938438516742,22.092309702050734,0.8015341496234668,0.15384508366783178,29.597167249192793
LSQ15alq,0.0471,24647.44662549573,53998.5203248066,18.80338926451845,18.1859932389404,0.61739602557806,0.1197701185311805,ann20-30,CSP-II,0.1023290699786092,0.0622385951824584,5,6,0.0405390026233266,0.0231111035569673,-0.2341287858522314,0.2190608766993559,False,False,False,False,False,197.32742,-25.87222,0.06680412044082125,0.24223174071841785,0.18317689824873187,0.05905484246968598,0.05905484246968598,18.561157523800034,18.00281634069167,0.558341183108374,0.12014225167734491,36.82514247120386
LSQ15bv,0.0689,39672.51122120423,130687.21452287192,18.266806601770465,17.144582583190964,1.122224018579498,0.1041433486569933,ann20-30,CSP-II,0.0648451514886809,0.0814919836419639,8,8,0.0168089558646008,0.0152165639151127,-0.172134505984232,0.8076636227632787,False,False,False,False,False,164.94704,-16.81961,0.043597262463291056,0.15808367369189336,0.11954369367434407,0.03853998001754928,0.03853998001754928,18.10872292807857,17.02503888951662,1.0836840385619488,0.10432574715295236,38.37920343267518
PS15sv,0.0333,40979.73157056646,87523.21369508922,18.1925643821794,17.581526461457827,0.6110379207215715,0.0921442517501324,ann20-30,CSP-II,0.0541917336893143,0.0745239500451916,5,5,0.0147429725079936,0.0026876857428348,-0.2128474454745621,0.4211158955315541,False,False,False,False,False,243.29892,1.59197,0.07775627372866534,0.2819442485401405,0.21320770256400035,0.06873654597614015,0.06873654597614015,17.91062013363926,17.368318758893828,0.5423013747454313,0.09279825309272619,35.39968528562798
SN2011iv,0.006,11995178.527313162,66394536.17177487,11.516741101955937,10.600436517050746,0.9163045849051912,0.0689577342091839,ann20-30,CSP-II,0.0537208657176232,0.0432346816087912,9,10,0.0,0.0,-0.9415094781612154,-6.497142922944905,False,False,True,False,False,54.71396,-35.59222,0.00980388833331669,0.035548899096606315,0.026882261809954365,0.00866663728665195,0.00866663728665195,11.481192202859331,10.573554255240792,0.9076379476185392,0.06897167490116524,-53.556737595173715
SN2011jh,0.008,2373392.755073825,5239693.228790628,14.064908945535374,13.054184798189702,1.0107241473456714,0.331929357559432,ann20-30,CSP-II,0.1095982020183317,0.313313473256683,7,9,0.0,0.0,0.1508835260236871,3.874548197805624,False,True,True,False,True,191.81008,-10.06314,0.03236807937581826,0.117366655816717,0.08875327364849367,0.02861338216822333,0.02861338216822333,13.947542289718657,12.96543152454121,0.9821107651774481,0.33196092810175465,52.794678727565476
SN2011jn,0.047,901.7932865479085,1836.6624535400315,22.51843773102944,22.055235350502024,0.463202380527413,0.185805219275859,ann20-30,CSP-II,0.1151237833855578,0.1458427029684558,7,7,0.7571531212505533,0.8341575041581202,-0.30910349460083,-0.49278414430471,True,False,False,True,True,194.31162,-17.40014,0.059169864796877775,0.2145499297534788,0.16224376927303885,0.052306160480439956,0.052306160480439956,22.303887801275962,21.892991581228983,0.41089622004697307,0.1859936005119792,45.44932746814921
SN2011jt,0.028,24350.295436104378,65216.60896348388,18.73007999923676,17.75629589748972,0.9737841017470394,0.0891251142963358,ann20-30,CSP-II,0.0514970582561581,0.0727415905056851,11,11,0.0012391831843998,-0.0007409781828699,-0.0958508444694068,1.5319364547574792,False,False,False,False,False,223.34588,2.96197,0.03884237670238272,0.14084245792283973,0.10650579691793341,0.034336661004906316,0.034336661004906316,18.58923754131392,17.64979010057179,0.9394474407421332,0.08929428066417494,52.13734942278994
SN2012E,0.02,596.088840838484,1422.8441601653851,22.73261733447488,22.02484942830344,0.7077679061714335,0.1510199534265903,ann20-30,CSP-II,0.1393687306739757,0.0581668569143488,6,8,0.7804472493246974,0.6737413174327994,-0.2368479540424175,0.1932438195908437,True,False,False,True,True,38.34496,9.58489,0.06306969232020851,0.22869070435307604,0.17293709634201174,0.0557536080110643,0.0557536080110643,22.503926630121803,21.85191233196143,0.6520142981603692,0.15128318820017492,-45.745457117533086
SN2012G,0.0258,75634.04378232024,107545.7984783457,17.779832816817503,16.987510050935573,0.7923227658819307,0.4437534741132867,ann20-30,CSP-II,0.0647627573340283,0.4390021993681868,6,8,0.022581494894058,0.0283786025803544,0.4101324465489071,6.33597894367706,False,True,True,False,True,189.89629,16.58678,0.020543119907599387,0.07448935278495537,0.05632923478663752,0.018160117998317855,0.018160117998317855,17.70534346403255,16.931180816148935,0.7741626478836129,0.44376298674932957,79.10715027248663
SN2012U,0.01972,623509.5568919845,1798473.170940213,14.940770829063943,14.149696788000234,0.7910740410637089,0.104874576645525,ann20-30,CSP-II,0.0686804557691908,0.0792569985674094,11,11,0.001257373387396,0.0011585777296483,-0.359078081399204,-0.9672662914570732,False,False,False,False,False,31.51804,-55.19375,0.02283492856911684,0.08279945099161766,0.06261337413651838,0.02018607685509928,0.02018607685509928,14.857971378072326,14.087083413863716,0.7708879642086096,0.10492429773730858,-58.8383065596804
SN2012aq,0.052,1544.4054858115956,3231.326998533159,21.92957907820209,21.3691618941832,0.5604171840188883,0.1146010104226864,ann20-30,CSP-II,0.0836753849086652,0.0783059483710363,9,8,0.2473841250802352,0.2591348087772107,-0.2411317501573329,0.1525714517177767,True,False,False,False,True,223.52138,22.09461,0.033756054148900885,0.12239945234391461,0.09255910047628622,0.029840351867628387,0.029840351867628387,21.807179625858176,21.276602793706914,0.53057683215126,0.11470042294102505,61.74543054677103
SN2012ar,0.0283,3579.846412721423,13054.373927406772,21.18791439417353,19.908739425886555,1.279174968286977,0.1088634321746385,ann20-30,CSP-II,0.075587705887663,0.0783437654410501,12,14,0.5480517373272472,0.4076144295296428,-0.1255541667867596,1.249919192512605,True,False,False,False,True,245.15008,-10.46064,0.20025218363781805,0.7261144178707282,0.5490914875348971,0.17702293033583105,0.17702293033583105,20.4617999763028,19.359647938351657,1.102152037951146,0.11248767524568208,26.90621065866381
SN2012bl,0.0187,37084.02090903819,70184.58616896273,18.464298274131803,17.99808371330323,0.4662145608285719,0.0630037787325907,ann20-30,CSP-II,0.0441782939172732,0.0449194220927237,18,14,0.0182477361714842,-0.0080232692020839,-0.2264227547774346,0.292225547077608,False,False,False,False,False,305.98033,-48.35481,0.031007968573293104,0.1124348940467608,0.08502384982796969,0.027411044218791106,0.027411044218791106,18.351863380085042,17.91305986347526,0.4388035166097808,0.06315624345558767,-34.95797457265358
SN2012bo,0.0254,184515.31774944463,427987.8875837348,16.81064571838741,16.081279619197094,0.7293660991903153,0.0954189965994234,ann20-30,CSP-II,0.0637216439197543,0.0710234961699635,20,19,0.0002665770395467,0.0017613159634958,-0.1841315329240522,0.6937582267103427,False,False,False,False,False,192.68846,-14.26903,0.044798726900263534,0.16244018374035557,0.12283810916052261,0.03960207457983296,0.03960207457983296,16.648205534647055,15.958441510036572,0.6897640246104823,0.09562914835134242,48.602384679844725
SN2012gm,0.0148,502907.75058643846,1124323.1897670894,14.495838339828447,13.968646227162866,0.527192112665583,0.1454362694877709,ann20-30,CSP-II,0.1016614751651259,0.1040031391342108,10,11,-0.0214068885029813,-0.0032557193418328,-0.3463149860595074,-0.846087483005442,False,False,False,False,False,349.40429,14.00247,0.03929823211569328,0.14249538965150382,0.10775575246123097,0.03473963719027286,0.03473963719027286,14.353342950176943,13.860890474701636,0.4924524754753101,0.14554244620645063,-42.988983530195604
SN2012hl,0.0332,24041.629160056626,58037.73867431319,17.81959512410671,17.229238607301802,0.5903565168049063,0.1119630397508053,ann20-30,CSP-II,0.1003442244535801,0.0496664765113245,14,15,-0.1188799555074914,-0.059637846423289,-0.366509955082055,-1.0378279830750812,True,False,False,False,True,12.57398,24.53117,0.053614906806632015,0.19440765208084768,0.14701207446378498,0.0473955776170627,0.0473955776170627,17.62518747202586,17.082226532838018,0.5429609391878436,0.11221955531077626,-38.33984333055835
SN2012id,0.0157,79327.52106944042,323481.36380898487,17.134471855472395,15.80550230599004,1.3289695494823557,0.1004411497604303,ann20-30,CSP-II,0.0923247565409494,0.039554568571173,21,20,0.018029677256726,0.006227356046491,-0.1970939063916397,0.5706873783228216,False,False,False,False,False,70.67142,18.58325,0.4308982761929314,1.5624371494755693,1.181523073321018,0.3809140761545513,0.3809140761545513,15.572034705996826,14.623979232669022,0.9480554733278044,0.11748561707954584,-17.70185989197543
